ID_0,NAME_0,OCCUPANCY,MACRO_TAXO,TAXONOMY,BUILDINGS,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,OCCUPANTS_PER_ASSET,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,AVG_BUILDING_AREA_SQM,AVG_TOT_COST_PER_AREA_USD,DWELLINGS
USA,United States,Ind,RC,IND4-PC1-LS,0.4,3482700.0,1959100.0,364000.0,0.0,836.2605371217956,5805800.0,2090.6513428044886,6942.573208084343,
USA,United States,Ind,RC,IND4-PC1-MC,150.4,1004298100.0,564391100.0,105121900.0,0.0,228766.1491388522,1673811100.0,1521.0515235296023,7316.690455737232,
USA,United States,Ind,RC,IND4-PC1-MS,0.1,789100.0,443300.0,83200.0,0.0,185.8453935757148,1315600.0,1858.453935757148,7079.002469135802,
USA,United States,Ind,RC,IND4-PC1-PC,1828.0,10180623700.0,5721141400.0,1065522900.0,0.0,2556081.7160688727,16967288000.0,1398.2941553987268,6638.006873307184,
USA,United States,Ind,RC,IND4-PC2L-HC,16.1,127454600.0,71627400.0,13334100.0,0.0,29084.03350316924,212416100.0,1806.4617082713812,7303.5296145169605,
USA,United States,Ind,RC,IND4-PC2L-LC,28.1,151392800.0,85075900.0,15850900.0,0.0,36703.99526903218,252319600.0,1306.1920024566612,6874.445088349457,
USA,United States,Ind,RC,IND4-PC2L-LS,0.1,789100.0,443300.0,83200.0,0.0,185.8453935757148,1315600.0,1858.453935757148,7079.002469135802,
USA,United States,Ind,RC,IND4-PC2L-MC,27.1,221210600.0,124309900.0,23147800.0,0.0,51756.793444050934,368668300.0,1909.8447765332446,7123.090042247888,
USA,United States,Ind,RC,IND4-PC2L-PC,217.20000000000002,1641502200.0,922461800.0,171779400.0,0.0,412666.66866980714,2735743400.0,1899.938621868357,6629.426623716463,
USA,United States,Ind,RC,IND5-C1L-LC,30.000000000000004,353445300.0,198628300.0,36994100.0,0.0,87523.7681264443,589067700.0,2917.458937548143,6730.374075633747,
USA,United States,Ind,RC,IND5-C1L-LS,0.5,8634600.0,4852900.0,903500.0,0.0,2230.0155863831906,14391000.0,4460.031172766381,6453.318123816534,
USA,United States,Ind,RC,IND5-C1L-PC,89.8,1058873400.0,595089300.0,110827600.0,0.0,254236.92015568595,1764790300.0,2831.146104183585,6941.518560401468,
USA,United States,Ind,RC,IND5-C2L-HC,33.6,368620200.0,207161500.0,38578800.0,0.0,78050.89048905383,614360500.0,2322.943169317078,7871.281110958758,
USA,United States,Ind,RC,IND5-C2L-LC,54.300000000000004,584162800.0,328285100.0,61150700.0,0.0,138081.16789583367,973598600.0,2542.931268799883,7050.915159802733,
USA,United States,Ind,RC,IND5-C2L-LS,6.5,80480400.0,45228300.0,8422700.0,0.0,20441.811632675486,134131400.0,3144.8940973346903,6561.619997789036,
USA,United States,Ind,RC,IND5-C2L-MC,71.3,749915400.0,421437900.0,78491400.0,0.0,159636.60476019897,1249844700.0,2238.9425632566476,7829.311465734798,
USA,United States,Ind,RC,IND5-C2L-MS,4.0,51716600.0,29064100.0,5413200.0,0.0,13010.066785615409,86193900.0,3252.516696403852,6625.169679782149,
USA,United States,Ind,RC,IND5-C2L-PC,177.4,1770364700.0,994922500.0,185291600.0,0.0,429845.7023528782,2950578800.0,2423.031016645311,6864.274282258027,
USA,United States,Ind,RC,IND5-C3L-LS,0.5,8634600.0,4852900.0,903500.0,0.0,2230.0155863831906,14391000.0,4460.031172766381,6453.318123816534,
USA,United States,Ind,RC,IND5-C3L-PC,13.200000000000001,142496900.0,80085200.0,14916200.0,0.0,36146.745905204356,237498300.0,2738.3898413033603,6570.392273286358,
USA,United States,Ind,RC,IND5-PC1-HC,132.3,1281147400.0,719985500.0,134083300.0,0.0,272523.1120873016,2135216200.0,2059.887468535915,7834.991255038922,
USA,United States,Ind,RC,IND5-PC1-LC,200.7,1905944300.0,1071103800.0,199477200.0,0.0,435231.3774115348,3176525300.0,2168.5669028975326,7298.474937381236,
USA,United States,Ind,RC,IND5-PC1-LS,9.7,123087900.0,69174300.0,12884300.0,0.0,31031.730651154452,205146500.0,3199.1474898097376,6610.862355895322,
USA,United States,Ind,RC,IND5-PC1-MC,427.0,3610648600.0,2029098500.0,377891800.0,0.0,773937.815471074,6017638900.0,1812.5007388081358,7775.351946509079,
USA,United States,Ind,RC,IND5-PC1-MS,4.9,61544600.0,34589100.0,6440200.0,0.0,15516.45599620508,102573900.0,3166.623672694914,6610.652588779738,
USA,United States,Ind,RC,IND5-PC1-PC,399.7,3217706700.0,1808280500.0,336776700.0,0.0,791104.6128270342,5362763900.0,1979.2459665424924,6778.830274843191,
USA,United States,Ind,RC,IND5-PC2L-HC,33.6,368620200.0,207161500.0,38578800.0,0.0,78050.89048905383,614360500.0,2322.943169317078,7871.281110958758,
USA,United States,Ind,RC,IND5-PC2L-LC,22.0,238334200.0,133944200.0,24945700.0,0.0,54543.77757856234,397224100.0,2479.262617207379,7282.665734470935,
USA,United States,Ind,RC,IND5-PC2L-LS,1.2000000000000002,17950400.0,10089300.0,1879800.0,0.0,4553.819471500776,29919500.0,3794.849559583979,6570.198969732018,
USA,United States,Ind,RC,IND5-PC2L-MC,37.2,403401700.0,226707000.0,42218800.0,0.0,86413.97204327604,672327500.0,2322.956237722474,7780.31010614,
USA,United States,Ind,RC,IND5-PC2L-MS,1.2000000000000002,17950400.0,10089300.0,1879800.0,0.0,4553.819471500776,29919500.0,3794.849559583979,6570.198969732018,
USA,United States,Ind,RC,IND5-PC2L-PC,81.60000000000001,926484000.0,520673400.0,96976100.0,0.0,225603.43794376103,1544133500.0,2764.748014016679,6844.45908304343,
USA,United States,Ind,RC,IND6-C1L-LC,5181.1,2538610100.0,2140032700.0,398598200.0,0.0,1792006.0697892834,5077241000.0,345.87366964337366,2833.272211291682,
USA,United States,Ind,RC,IND6-C1L-PC,7195.0,3547797500.0,2990757900.0,556981100.0,0.0,2412111.694257226,7095536500.0,335.2483244276895,2941.62849792284,
USA,United States,Ind,RC,IND6-C2L-HC,382.2,315339700.0,265843500.0,49510500.0,0.0,195053.1363111304,630693700.0,510.34310913430244,3233.445572461736,
USA,United States,Ind,RC,IND6-C2L-LC,4052.5,2132622700.0,1797741400.0,334828000.0,0.0,1488918.5672962416,4265192100.0,367.40741944385974,2864.624159899659,
USA,United States,Ind,RC,IND6-C2L-LS,210.2,78293800.0,65995800.0,12288900.0,0.0,56968.22751414643,156578500.0,271.0191603908013,2748.5232880225776,
USA,United States,Ind,RC,IND6-C2L-MC,2981.4,1649453000.0,1390454000.0,258940500.0,0.0,1058560.032334708,3298847500.0,355.0546831470812,3116.3537250922127,
USA,United States,Ind,RC,IND6-C2L-MS,76.3,31161000.0,26270400.0,4890600.0,0.0,22024.294982793115,62322000.0,288.6539316224524,2829.6933022687085,
USA,United States,Ind,RC,IND6-C2L-PC,13498.7,6456854300.0,5443157200.0,1013795900.0,0.0,4501855.120856134,12913807400.0,333.5028647837298,2868.5524196842953,
USA,United States,Ind,RC,IND6-C3L-LS,76.3,31161000.0,26270400.0,4890600.0,0.0,22024.294982793115,62322000.0,288.6539316224524,2829.6933022687085,
USA,United States,Ind,RC,IND6-PC1-HC,803.0,562295500.0,474011200.0,88253100.0,0.0,350338.4800332473,1124559800.0,436.2870237026741,3209.923728313483,
USA,United States,Ind,RC,IND6-PC1-LC,5501.7,2856081800.0,2407598700.0,448427200.0,0.0,1975030.508556105,5712107700.0,358.98549694750807,2892.161754086512,
USA,United States,Ind,RC,IND6-PC1-LS,210.2,78293800.0,65995800.0,12288900.0,0.0,56968.22751414643,156578500.0,271.0191603908013,2748.5232880225776,
USA,United States,Ind,RC,IND6-PC1-MC,9643.1,4840811300.0,4080729900.0,759963100.0,0.0,3105572.2485420792,9681504300.0,322.05123337330105,3117.4622662683223,
USA,United States,Ind,RC,IND6-PC1-MS,76.3,31161000.0,26270400.0,4890600.0,0.0,22024.294982793115,62322000.0,288.6539316224524,2829.6933022687085,
USA,United States,Ind,RC,IND6-PC1-PC,18268.7,8292527100.0,6990571900.0,1302004600.0,0.0,5822374.8212856855,16585103600.0,318.70767056690875,2848.5118373635914,
USA,United States,Ind,RC,IND6-PC2L-HC,382.2,315339700.0,265843500.0,49510500.0,0.0,195053.1363111304,630693700.0,510.34310913430244,3233.445572461736,
USA,United States,Ind,RC,IND6-PC2L-LC,1042.9,555317100.0,468127400.0,87155900.0,0.0,393468.7044363273,1110600400.0,377.2832528874554,2822.588905999567,
USA,United States,Ind,RC,IND6-PC2L-LS,136.5,52412100.0,44192200.0,8225100.0,0.0,37915.9325035352,104829400.0,277.7723992932982,2764.784961842253,
USA,United States,Ind,RC,IND6-PC2L-MC,1674.4,1005123600.0,847306200.0,157781000.0,0.0,639251.6356938351,2010210800.0,381.7795244229784,3144.631453024198,
USA,United States,Ind,RC,IND6-PC2L-PC,5421.8,2756854100.0,2324004800.0,432858400.0,0.0,1875414.1552648789,5513717300.0,345.9024964522629,2939.999831248611,
USA,United States,Ind,S,IND1-S1L-HC,867.2,3563969500.0,2002812500.0,372983000.0,0.0,1242161.158602134,5939765000.0,1432.3814098271841,4781.799011236443,
USA,United States,Ind,S,IND1-S1L-LC,11187.3,37650593500.0,21157587100.0,3940279200.0,0.0,14803942.290606728,62748459800.0,1323.2810678722058,4238.631748775097,
USA,United States,Ind,S,IND1-S1L-LS,190.1,294807500.0,165623900.0,30849000.0,0.0,115880.90403954116,491280400.0,609.5786640691276,4239.528540719393,
USA,United States,Ind,S,IND1-S1L-MC,2900.4,9325561700.0,5240407900.0,976001000.0,0.0,3302244.4335039523,15541970600.0,1138.547935975711,4706.487031157985,
USA,United States,Ind,S,IND1-S1L-MS,116.7,187473000.0,105340300.0,19617000.0,0.0,74252.67002527106,312430300.0,636.2696660263158,4207.6641808795275,
USA,United States,Ind,S,IND1-S1L-PC,22342.3,68900644800.0,38717844100.0,7210868600.0,0.0,26183120.32943095,114829357500.0,1171.9080098929362,4385.625397402573,
USA,United States,Ind,S,IND1-S2L-HC,1160.3,4690721100.0,2635969700.0,490919000.0,0.0,1635131.2904833772,7817609800.0,1409.2314836536907,4781.028805148093,
USA,United States,Ind,S,IND1-S2L-LC,10078.5,35166198600.0,19761595100.0,3680372800.0,0.0,13666982.567484898,58608166500.0,1356.0532388237236,4288.303304010544,
USA,United States,Ind,S,IND1-S2L-LS,209.7,325020800.0,182605800.0,34005400.0,0.0,128609.69155828204,541632000.0,613.3032501587127,4211.440004539228,
USA,United States,Ind,S,IND1-S2L-MC,4384.4,13400701600.0,7530252600.0,1402429600.0,0.0,4764013.535424651,22333383800.0,1086.5827788123006,4687.934581615177,
USA,United States,Ind,S,IND1-S2L-MS,95.0,156683800.0,88034700.0,16399500.0,0.0,61239.184021186695,261118000.0,644.622989696702,4263.903972163672,
USA,United States,Ind,S,IND1-S2L-PC,23467.2,76272960400.0,42860855700.0,7982378300.0,0.0,29127681.427728985,127116194400.0,1241.2082151994691,4364.102742451305,
USA,United States,Ind,S,IND1-S3-LC,9230.3,35603020700.0,20007417300.0,3726112000.0,0.0,13854236.460995227,59336550000.0,1500.9519149968287,4282.9173709467295,
USA,United States,Ind,S,IND1-S3-LS,29.5,60117200.0,33770100.0,6294600.0,0.0,23510.106486368135,100181900.0,796.9527622497673,4261.226977346465,
USA,United States,Ind,S,IND1-S3-MC,921.2,3551900300.0,1995990100.0,371727200.0,0.0,1313263.5496429068,5919617600.0,1425.600900611058,4507.562554073491,
USA,United States,Ind,S,IND1-S3-PC,26216.0,93346701500.0,52456301300.0,9769501300.0,0.0,36154479.30448713,155572504100.0,1379.0997598598997,4302.993905396721,
USA,United States,Ind,S,IND1-S4H-LC,42.6,79371500.0,44591300.0,8299200.0,0.0,33267.94111754873,132262000.0,780.9375849189843,3975.6593151546795,
USA,United States,Ind,S,IND1-S4H-PC,173.4,253731400.0,142556700.0,26543400.0,0.0,105662.68674787771,422831500.0,609.3580550627319,4001.7106607266237,
USA,United States,Ind,S,IND1-S4L-LC,4709.9,18956648100.0,10652937100.0,1984032700.0,0.0,7369780.505259001,31593617900.0,1564.7424584935989,4286.914362979347,
USA,United States,Ind,S,IND1-S4L-LS,5.9,16173300.0,9085700.0,1695200.0,0.0,6133.337183422782,26954200.0,1039.5486751564038,4394.703763043056,
USA,United States,Ind,S,IND1-S4L-MC,508.7,2118803700.0,1190672600.0,221746200.0,0.0,775760.0194515735,3531222500.0,1524.985294774078,4551.952164918748,
USA,United States,Ind,S,IND1-S4L-PC,12503.7,46698303600.0,26242476000.0,4887363000.0,0.0,18066692.510469723,77828142600.0,1444.9077081559635,4307.824609008996,
USA,United States,Ind,S,IND1-S5L-LC,11375.4,41545171200.0,23346441300.0,4348019000.0,0.0,16359286.458285807,69239631500.0,1438.1284577496886,4232.435911954512,
USA,United States,Ind,S,IND1-S5L-LS,20.6,44170100.0,24814400.0,4630600.0,0.0,17191.1095823533,73615100.0,834.5198826385097,4282.161058153339,
USA,United States,Ind,S,IND1-S5L-PC,27107.5,91432551600.0,51380310800.0,9569062100.0,0.0,35134643.82158627,152381924500.0,1296.1226163086333,4337.084652794417,
USA,United States,Ind,S,IND2-S1L-HC,808.7,2398665100.0,1347906300.0,251019600.0,0.0,1019632.999404669,3997591000.0,1260.8297259857413,3920.6175185915567,
USA,United States,Ind,S,IND2-S1L-LC,5306.5,12326891200.0,6926602800.0,1289992600.0,0.0,5805463.66815627,20543486600.0,1094.0287700285066,3538.6470012177874,
USA,United States,Ind,S,IND2-S1L-LS,51.4,53821300.0,30231500.0,5634200.0,0.0,25835.222467370124,89687000.0,502.63078730292074,3471.500975587675,
USA,United States,Ind,S,IND2-S1L-MC,2129.2,4864685800.0,2733474900.0,509098200.0,0.0,2099108.2431312264,8107258900.0,985.8671064865802,3862.2395612655273,
USA,United States,Ind,S,IND2-S1L-MS,36.7,42097900.0,23647000.0,4403100.0,0.0,19887.498171982177,70148000.0,541.8936831602773,3527.2410533178886,
USA,United States,Ind,S,IND2-S1L-PC,14533.0,30056699400.0,16888731600.0,3145300600.0,0.0,13554849.584940644,50090731600.0,932.6945286548299,3695.410361148566,
USA,United States,Ind,S,IND2-S2L-HC,568.1,1794913900.0,1008615400.0,187847400.0,0.0,762496.8710651476,2991376700.0,1342.187768113268,3923.133082266009,
USA,United States,Ind,S,IND2-S2L-LC,3503.2,9171295900.0,5153575700.0,959765300.0,0.0,4279522.158251984,15284636900.0,1221.603721812053,3571.5755953097278,
USA,United States,Ind,S,IND2-S2L-LS,51.4,53821300.0,30231500.0,5634200.0,0.0,25835.222467370124,89687000.0,502.63078730292074,3471.500975587675,
USA,United States,Ind,S,IND2-S2L-MC,1241.3,3197872600.0,1796956200.0,334651200.0,0.0,1384206.4442899686,5329480000.0,1115.1264354225157,3850.2060310330135,
USA,United States,Ind,S,IND2-S2L-MS,21.9,26343200.0,14796600.0,2756000.0,0.0,12452.741924029655,43895800.0,568.618352695418,3524.990742424019,
USA,United States,Ind,S,IND2-S2L-PC,8260.4,19968991900.0,11220955200.0,2089789000.0,0.0,9069426.564021118,33279736100.0,1097.940361728381,3669.4421488589396,
USA,United States,Ind,S,IND2-S3-HC,290.7,1013980500.0,569792600.0,106099500.0,0.0,430173.4412796832,1689872600.0,1479.7847997237125,3928.3517712598764,
USA,United States,Ind,S,IND2-S3-LC,6814.2,17110337400.0,9614654400.0,1790629100.0,0.0,8086631.639842371,28515620900.0,1186.732358874464,3526.266827773528,
USA,United States,Ind,S,IND2-S3-LS,62.7,65243100.0,36644400.0,6822400.0,0.0,31411.321913146123,108709900.0,500.97802094331934,3460.8508454559255,
USA,United States,Ind,S,IND2-S3-MC,912.6,2504426600.0,1407277300.0,262098200.0,0.0,1096969.769003929,4173802100.0,1202.026921985458,3804.8469683808125,
USA,United States,Ind,S,IND2-S3-MS,36.7,42097900.0,23647000.0,4403100.0,0.0,19887.498171982177,70148000.0,541.8936831602773,3527.2410533178886,
USA,United States,Ind,S,IND2-S3-PC,19720.3,41865302700.0,23524183800.0,4381042900.0,0.0,19175717.42575514,69770529400.0,972.3846709104395,3638.4833928711505,
USA,United States,Ind,S,IND2-S4H-LC,51.8,68490500.0,38476100.0,7169500.0,0.0,34292.70512122193,114136100.0,662.0213343865238,3328.2909469095002,
USA,United States,Ind,S,IND2-S4H-PC,218.1,225245800.0,126522500.0,23562500.0,0.0,114790.27190280291,375330800.0,526.3194493480189,3269.7091293398644,
USA,United States,Ind,S,IND2-S4L-LC,1238.1000000000001,3885191700.0,2183257700.0,406623100.0,0.0,1820759.5908391704,6475072500.0,1470.6078594937164,3556.2479157480107,
USA,United States,Ind,S,IND2-S4L-LS,21.9,26343200.0,14796600.0,2756000.0,0.0,12452.741924029655,43895800.0,568.618352695418,3524.990742424019,
USA,United States,Ind,S,IND2-S4L-MC,764.4,2237673100.0,1257410700.0,234187200.0,0.0,968343.8563572841,3729271000.0,1266.8025331727945,3851.1846546213155,
USA,United States,Ind,S,IND2-S4L-PC,3162.6,8404451900.0,4722792100.0,879574800.0,0.0,3961240.4324161275,14006818800.0,1252.5265390552481,3535.967846177075,
USA,United States,Ind,S,IND2-S5L-LC,4386.2,11631479600.0,6536054200.0,1217256300.0,0.0,5511255.10363067,19384790100.0,1256.4988152912933,3517.309530315483,
USA,United States,Ind,S,IND2-S5L-LS,12.6,16099200.0,9046700.0,1684800.0,0.0,7899.092488614473,26830700.0,626.91210227099,3396.681332529402,
USA,United States,Ind,S,IND2-S5L-PC,12070.4,27330582500.0,15357334200.0,2860042900.0,0.0,12469556.14002271,45547959600.0,1033.0690068284987,3652.7330314354754,
USA,United States,Ind,S,IND3-S1L-HC,218.4,1786274100.0,1003828800.0,186958200.0,0.0,386073.3279376637,2977061100.0,1767.7350180295957,7711.128649842092,
USA,United States,Ind,S,IND3-S1L-LC,2169.7,15324288200.0,8611785000.0,1603902300.0,0.0,3700733.778420033,25539975500.0,1705.643074351308,6901.327420234987,
USA,United States,Ind,S,IND3-S1L-LS,23.5,137025200.0,77004200.0,14344200.0,0.0,34939.39324404145,228373600.0,1486.7826912358064,6536.278360785408,
USA,United States,Ind,S,IND3-S1L-MC,775.9,5349988800.0,3006588000.0,559952900.0,0.0,1172546.5011288663,8916529700.0,1511.2082757170595,7604.4145723991605,
USA,United States,Ind,S,IND3-S1L-MS,15.0,96274100.0,54103400.0,10078900.0,0.0,24718.464863259207,160456400.0,1647.8976575506138,6491.357812373601,
USA,United States,Ind,S,IND3-S1L-PC,5362.1,34347231100.0,19302084100.0,3594783400.0,0.0,7989565.691207571,57244098600.0,1490.0068426936407,7164.8573667773335,
USA,United States,Ind,S,IND3-S2L-HC,147.1,1298611600.0,729781000.0,135925400.0,0.0,280059.427162051,2164318000.0,1903.8710208161185,7728.066938977415,
USA,United States,Ind,S,IND3-S2L-LC,1546.7,11152605100.0,6267463800.0,1167245300.0,0.0,2696961.457599631,18587314200.0,1743.6875008725874,6891.946545110516,
USA,United States,Ind,S,IND3-S2L-LS,15.0,96274100.0,54103400.0,10078900.0,0.0,24718.464863259207,160456400.0,1647.8976575506138,6491.357812373601,
USA,United States,Ind,S,IND3-S2L-MC,424.2,3273280400.0,1839506500.0,342598100.0,0.0,718731.1623367534,5455385000.0,1694.321457653827,7590.299803146619,
USA,United States,Ind,S,IND3-S2L-MS,13.6,81146000.0,45606600.0,8489000.0,0.0,20443.291335617112,135241600.0,1503.1831864424348,6615.451385970161,
USA,United States,Ind,S,IND3-S2L-PC,3801.9,26525197400.0,14906424000.0,2776155200.0,0.0,6185059.353315011,44207776600.0,1626.833781350117,7147.510488530062,
USA,United States,Ind,S,IND3-S3-HC,87.9,795151500.0,446858100.0,83214300.0,0.0,170968.72427567787,1325223900.0,1945.036681179498,7751.265066838469,
USA,United States,Ind,S,IND3-S3-LC,599.7,5322846100.0,2991341600.0,557135800.0,0.0,1295046.5321264383,8871323500.0,2159.4906321934936,6850.1967148882895,
USA,United States,Ind,S,IND3-S3-LS,4.4,30945200.0,17391400.0,3237000.0,0.0,7991.501352926903,51573600.0,1816.250307483387,6453.55581165122,
USA,United States,Ind,S,IND3-S3-MC,161.70000000000002,1357240300.0,762741200.0,142057500.0,0.0,307935.1608241082,2262039000.0,1904.3609203717267,7345.828887958887,
USA,United States,Ind,S,IND3-S3-MS,4.4,30945200.0,17391400.0,3237000.0,0.0,7991.501352926903,51573600.0,1816.250307483387,6453.55581165122,
USA,United States,Ind,S,IND3-S3-PC,2157.9,16533697700.0,9291577100.0,1730462500.0,0.0,3990106.39618379,27555737300.0,1849.0691858676444,6906.015670748731,
USA,United States,Ind,S,IND3-S4H-LC,7.7,47028800.0,26427700.0,4923100.0,0.0,12358.598222361856,78379600.0,1605.0127561508903,6342.110859966192,
USA,United States,Ind,S,IND3-S4H-PC,46.2,183929200.0,103356500.0,19253000.0,0.0,47761.31778133504,306538700.0,1033.794757171754,6418.13740155625,
USA,United States,Ind,S,IND3-S4L-LC,298.7,2787709600.0,1566669000.0,291773300.0,0.0,671353.9443853357,4646151900.0,2247.5860207075184,6920.569900358339,
USA,United States,Ind,S,IND3-S4L-LS,4.4,30945200.0,17391400.0,3237000.0,0.0,7991.501352926903,51573600.0,1816.250307483387,6453.55581165122,
USA,United States,Ind,S,IND3-S4L-MC,201.70000000000002,1727774100.0,970954400.0,180858600.0,0.0,381901.02446340455,2879587100.0,1893.4111277313066,7540.139762772317,
USA,United States,Ind,S,IND3-S4L-PC,771.2,6268213900.0,3522594400.0,656069700.0,0.0,1520556.0973849625,10446878000.0,1971.675437480501,6870.432480568417,
USA,United States,Ind,S,IND3-S5L-LC,1729.7,12811262100.0,7199634000.0,1340879800.0,0.0,3121959.863551301,21351775900.0,1804.914068076141,6839.221781574048,
USA,United States,Ind,S,IND3-S5L-LS,4.4,30945200.0,17391400.0,3237000.0,0.0,7991.501352926903,51573600.0,1816.250307483387,6453.55581165122,
USA,United States,Ind,S,IND3-S5L-PC,4425.7,30998758700.0,17420496600.0,3244399600.0,0.0,7265505.65114365,51663654900.0,1641.6624830294982,7110.8133942291715,
USA,United States,Ind,S,IND4-S1L-HC,74.9,512549700.0,288044900.0,53643200.0,0.0,112525.4556271272,854237800.0,1502.3425317373458,7591.50714155441,
USA,United States,Ind,S,IND4-S1L-LC,901.9,6508953100.0,3657824300.0,681228600.0,0.0,1593041.8021679039,10848006000.0,1766.3175542387226,6809.617917896067,
USA,United States,Ind,S,IND4-S1L-LS,4.7,23604100.0,13263900.0,2471300.0,0.0,5854.045636219447,39339300.0,1245.5416247275418,6720.019358339917,
USA,United States,Ind,S,IND4-S1L-MC,350.6,1917138600.0,1077339900.0,200657600.0,0.0,434584.7287577792,3195136100.0,1239.5457180769513,7352.159173040905,
USA,United States,Ind,S,IND4-S1L-MS,2.0,10628800.0,5972200.0,1114100.0,0.0,2415.9881589845904,17715100.0,1207.9940794922952,7332.444877314893,
USA,United States,Ind,S,IND4-S1L-PC,2621.6,15337283000.0,8619032500.0,1605233500.0,0.0,3683321.6679521766,25561549000.0,1404.9899557339704,6939.80903769708,
USA,United States,Ind,S,IND4-S2L-HC,44.9,318407700.0,178932000.0,33319000.0,0.0,69594.89089326766,530658700.0,1549.9975700059613,7624.966332856682,
USA,United States,Ind,S,IND4-S2L-LC,727.9,5494314800.0,3087696300.0,575034200.0,0.0,1356463.298381449,9157045300.0,1863.5297408729894,6750.676786409418,
USA,United States,Ind,S,IND4-S2L-LS,3.4,17486300.0,9826700.0,1829100.0,0.0,4367.5548600704515,29142100.0,1284.5749588442504,6672.406170882057,
USA,United States,Ind,S,IND4-S2L-MC,225.9,1353088100.0,760394700.0,141614200.0,0.0,307933.4993464191,2255097000.0,1363.140767359093,7323.32469441092,
USA,United States,Ind,S,IND4-S2L-MS,2.0,10628800.0,5972200.0,1114100.0,0.0,2415.9881589845904,17715100.0,1207.9940794922952,7332.444877314893,
USA,United States,Ind,S,IND4-S2L-PC,2581.0,16174375100.0,9089494700.0,1692836600.0,0.0,3946415.2305998555,26956706400.0,1529.02566082908,6830.68172628722,
USA,United States,Ind,S,IND4-S3-HC,10.9,86646300.0,48699300.0,9071400.0,0.0,19048.320883638105,144417000.0,1747.5523746456977,7581.613144917647,
USA,United States,Ind,S,IND4-S3-LC,1069.7,6701763900.0,3766192300.0,701404600.0,0.0,1689380.7169824012,11169360800.0,1579.3032784728439,6611.511950930096,
USA,United States,Ind,S,IND4-S3-LS,0.4,2840500.0,1595100.0,297700.0,0.0,650.4537803403373,4733300.0,1626.1344508508432,7276.919810541178,
USA,United States,Ind,S,IND4-S3-MC,51.0,406489200.0,228437300.0,42543800.0,0.0,99147.43992613468,677470300.0,1944.0674495320527,6832.958072389147,
USA,United States,Ind,S,IND4-S3-MS,0.4,2840500.0,1595100.0,297700.0,0.0,650.4537803403373,4733300.0,1626.1344508508432,7276.919810541178,
USA,United States,Ind,S,IND4-S3-PC,3872.5,19952826400.0,11212706700.0,2088193900.0,0.0,5019996.2695285445,33253727000.0,1296.319243261083,6624.253329001585,
USA,United States,Ind,S,IND4-S4H-LC,20.4,60798400.0,34164000.0,6364800.0,0.0,15982.098628156797,101327200.0,783.4362072625881,6340.043467225555,
USA,United States,Ind,S,IND4-S4H-PC,82.2,204412000.0,114862800.0,21388900.0,0.0,53708.63016588619,340663700.0,653.3896613854768,6342.8111822590745,
USA,United States,Ind,S,IND4-S4L-HC,5.6000000000000005,47459100.0,26670800.0,4967300.0,0.0,9849.220846148999,79097200.0,1758.7894368123211,8030.807841102136,
USA,United States,Ind,S,IND4-S4L-LC,510.2,3546267400.0,1992890900.0,371170800.0,0.0,893529.1588755996,5910329100.0,1751.3311620454717,6614.590068260836,
USA,United States,Ind,S,IND4-S4L-LS,0.1,804700.0,452400.0,84500.0,0.0,185.8428521979924,1341600.0,1858.428521979924,7219.002421307505,
USA,United States,Ind,S,IND4-S4L-MC,38.5,306914400.0,172477500.0,32119100.0,0.0,73129.0475264318,511511000.0,1899.4557799073193,6994.635063654005,
USA,United States,Ind,S,IND4-S4L-PC,1579.5,8854843400.0,4976116600.0,926741400.0,0.0,2235878.365963589,14757701400.0,1415.5608521453555,6600.404397955665,
USA,United States,Ind,S,IND4-S5L-LC,937.2,7008887600.0,3938824500.0,733557500.0,0.0,1751308.7114762885,11681269600.0,1868.6605969657367,6670.023122395778,
USA,United States,Ind,S,IND4-S5L-LS,0.4,2840500.0,1595100.0,297700.0,0.0,650.4537803403373,4733300.0,1626.1344508508432,7276.919810541178,
USA,United States,Ind,S,IND4-S5L-PC,3331.5,20273539000.0,11393073900.0,2121861300.0,0.0,4980070.956043807,33788474200.0,1494.843450711033,6784.737506399252,
USA,United States,Ind,S,IND5-S1L-HC,36.8,403046800.0,226510700.0,42185000.0,0.0,85019.95958007108,671742500.0,2310.324988588888,7900.997640058375,
USA,United States,Ind,S,IND5-S1L-LC,197.8,1977869400.0,1111544200.0,207027600.0,0.0,472413.31642677507,3296441200.0,2388.3383034720678,6977.875274417575,
USA,United States,Ind,S,IND5-S1L-LS,4.1,52066300.0,29263000.0,5449600.0,0.0,13101.869315866465,86778900.0,3195.5778819186503,6623.398379871648,
USA,United States,Ind,S,IND5-S1L-MC,81.0,798990400.0,449040800.0,83629000.0,0.0,171522.23240829294,1331660200.0,2117.55842479374,7763.776049918153,
USA,United States,Ind,S,IND5-S1L-MS,1.8,26444600.0,14862900.0,2766400.0,0.0,6690.587902470333,44073900.0,3716.9932791501847,6587.4480154018775,
USA,United States,Ind,S,IND5-S1L-PC,570.1,4945184400.0,2779095800.0,517585900.0,0.0,1172803.1517533606,8241866100.0,2057.188478781548,7027.493137001099,
