ID_0,NAME_0,OCCUPANCY,MACRO_TAXONOMY,TAXONOMY,SETTLEMENT,BUILDINGS,BLDG_REPL_COST_USD,COST_CONTENTS_USD,OCCUPANTS_TOTAL,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,CARBON_BUILDINGS_TON,DWELLINGS,AVG_BUILDING_AREA_SQM,AVG_BLDG_COST_PER_AREA_USD,TAXONOMY_HAZUS,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD
PRI,Puerto Rico,COM,S,S/LFM/CDN+ERL/H:1-3/COM:1,TOTAL,64.0,66590577.0,66590577.0,33.0,49902.0,133181155.0,17368.0,0.0,780.0,1334.0,S1L/PC/COM1,47012946.0,19577630.0
PRI,Puerto Rico,COM,S,S/LFM/CDN+ERL/H:1-3/COM:2,TOTAL,42.0,67612391.0,67612391.0,35.0,49971.0,135224782.0,17392.0,0.0,1190.0,1353.0,S1L/PC/COM2,45705976.0,21906415.0
PRI,Puerto Rico,COM,S,S/LFM/CDN+ERL/H:1-3/COM:3,TOTAL,59.0,221665156.0,221665156.0,78.0,108555.0,443330312.0,37782.0,0.0,1840.0,2042.0,S1L/PC/COM4,179105452.0,42559711.0
PRI,Puerto Rico,COM,S,S/LFM/CDN+ERL/H:1-3/COM:3B,TOTAL,24.0,57874450.0,57874450.0,26.0,35640.0,115748900.0,12404.0,0.0,1485.0,1624.0,S1L/PC/COM3,48498788.0,9375661.0
PRI,Puerto Rico,COM,S,S/LFM/CDN+ERL/H:1-3/COM:5,TOTAL,20.0,64889453.0,64889453.0,19.0,25037.0,129778906.0,8714.0,0.0,1252.0,2592.0,S1L/PC/COM8,58400505.0,6488945.0
PRI,Puerto Rico,IND,S,S/LFM/CDN+ERL/H:1-3/IND:2,TOTAL,16.0,46078964.0,69121007.0,84.0,34055.0,115199971.0,10800.0,0.0,2128.0,1353.0,S1L/PC/IND2,38844567.0,7234398.0
PRI,Puerto Rico,IND,S,S/LFM/CDN+ERL/H:1-3/IND:6,TOTAL,25.0,70822960.0,70822960.0,192.0,52342.0,141645920.0,16600.0,0.0,2094.0,1353.0,S1L/PC/IND6,59703755.0,11119205.0
PRI,Puerto Rico,COM,S,S/LFM/CDN+ERL/H:1/COM:1,TOTAL,22.0,25556385.0,25556385.0,12.0,19150.0,51112770.0,6662.0,0.0,870.0,1335.0,S3/PC/COM1,18042807.0,7513577.0
PRI,Puerto Rico,COM,S,S/LFM/CDN+ERL/H:1/COM:2,TOTAL,15.0,14002079.0,14002079.0,7.0,10349.0,28004158.0,3600.0,0.0,690.0,1353.0,S3/PC/COM2,9465405.0,4536673.0
PRI,Puerto Rico,COM,S,S/LFM/CDN+ERL/H:1/COM:3,TOTAL,26.0,83916047.0,83916047.0,30.0,41096.0,167832094.0,14295.0,0.0,1581.0,2042.0,S3/PC/COM4,67804168.0,16111881.0
PRI,Puerto Rico,COM,S,S/LFM/CDN+ERL/H:1/COM:3B,TOTAL,33.0,78534018.0,78534018.0,35.0,48361.0,157068037.0,16823.0,0.0,1465.0,1624.0,S3/PC/COM3,65811507.0,12722511.0
PRI,Puerto Rico,IND,S,S/LFM/CDN+ERL/H:1/IND:2,TOTAL,11.0,60222078.0,90335377.0,97.0,44506.0,150557455.0,14104.0,0.0,4046.0,1353.0,S3/PC/IND2,50767213.0,9454867.0
PRI,Puerto Rico,RES,W,W/LFM/CDM+ERM/H:1-2/RES:1,TOTAL,140594.0,31361006925.0,15680480478.0,230201.0,19610985.0,47041487403.0,2044147.0,91766.0,139.0,1599.0,W1/MC/RES1,24022530458.0,7338475543.0
PRI,Puerto Rico,RES,W,W/LFM/CDM+ERM/H:1-2/RES:2,TOTAL,2.0,8496698.0,4248106.0,47.0,3919.0,12744804.0,409.0,18.0,1960.0,2168.0,W1/MC/RES3E,7324154.0,1172544.0
PRI,Puerto Rico,RES,W,W/LFM/CDM+ERM/H:1-2/RES:2,TOTAL,94.0,66220777.0,33109609.0,612.0,56041.0,99330386.0,5842.0,254.0,596.0,1182.0,W1/MC/RES3B,57082309.0,9138467.0
PRI,Puerto Rico,RES,W,W/LFM/CDM+ERM/H:1-2/RES:2,TOTAL,38.0,78358520.0,39178726.0,346.0,31355.0,117537246.0,3268.0,142.0,825.0,2499.0,W1/MC/RES3C,67545044.0,10813475.0
PRI,Puerto Rico,RES,W,W/LFM/CDM+ERM/H:1-2/RES:2,TOTAL,296.0,155882643.0,77939731.0,1346.0,115969.0,233822373.0,12088.0,544.0,392.0,1344.0,W1/MC/RES3A,134370836.0,21511804.0
PRI,Puerto Rico,RES,W,W/LFM/CDM+ERM/H:1-2/RES:2,TOTAL,7.0,28489241.0,14244353.0,132.0,12257.0,42733594.0,1278.0,56.0,1751.0,2324.0,W1/MC/RES3D,24557725.0,3931515.0
PRI,Puerto Rico,RES,W,W/LFM/CDM+ERM/H:1-2/RES:2,TOTAL,1.0,259840.0,129920.0,2.0,131.0,389760.0,14.0,1.0,131.0,1984.0,W1/MC/RES3F,223982.0,35858.0
PRI,Puerto Rico,RES,W,W/LFM/CDM+ERM/H:1-2/RES:4,TOTAL,36.0,84708808.0,42351952.0,388.0,37672.0,127060760.0,3927.0,0.0,1046.0,2249.0,W1/MC/RES5,68783550.0,15925255.0
PRI,Puerto Rico,RES,W,W/LFM/CDM+ERM/H:2/RES:2,TOTAL,119.0,75854589.0,37926365.0,580.0,56432.0,113780954.0,5882.0,233.0,474.0,1344.0,W2/MC/RES3A,65386655.0,10467933.0
PRI,Puerto Rico,RES,W,W/LFM/CDM+ERM/H:2/RES:2,TOTAL,21.0,213922815.0,106959238.0,1044.0,98670.0,320882054.0,10285.0,422.0,4699.0,2168.0,W2/MC/RES3E,184401467.0,29521348.0
PRI,Puerto Rico,RES,W,W/LFM/CDM+ERM/H:2/RES:2,TOTAL,677.0,504266013.0,252128285.0,4401.0,426742.0,756394298.0,44482.0,1753.0,630.0,1182.0,W2/MC/RES3B,434677296.0,69588708.0
PRI,Puerto Rico,RES,W,W/LFM/CDM+ERM/H:2/RES:2,TOTAL,250.0,690784861.0,345389028.0,2876.0,276414.0,1036173889.0,28812.0,1153.0,1106.0,2499.0,W2/MC/RES3C,595456543.0,95328309.0
PRI,Puerto Rico,RES,W,W/LFM/CDM+ERM/H:2/RES:2,TOTAL,122.0,568177783.0,284085480.0,2716.0,244452.0,852263263.0,25481.0,1107.0,2004.0,2324.0,W2/MC/RES3D,489769241.0,78408532.0
PRI,Puerto Rico,RES,W,W/LFM/CDM+ERM/H:2/RES:2,TOTAL,14.0,397664371.0,198830809.0,1918.0,200226.0,596495181.0,20871.0,806.0,14302.0,1986.0,W2/MC/RES3F,342786682.0,54877682.0
PRI,Puerto Rico,RES,W,W/LFM/CDM+ERM/H:2/RES:4,TOTAL,27.0,101597141.0,50794773.0,440.0,45183.0,152391914.0,4710.0,0.0,1673.0,2249.0,W2/MC/RES5,82496876.0,19100262.0
PRI,Puerto Rico,COM,W,W/LFM/CDN+ERL/H:1-2/COM:1,TOTAL,56.0,51674218.0,51674218.0,25.0,38725.0,103348435.0,6742.0,0.0,692.0,1334.0,W1/PC/COM1,36481996.0,15192220.0
PRI,Puerto Rico,COM,W,W/LFM/CDN+ERL/H:1-2/COM:2,TOTAL,12.0,11944021.0,11944021.0,6.0,8829.0,23888043.0,1537.0,0.0,736.0,1353.0,W1/PC/COM2,8074158.0,3869863.0
PRI,Puerto Rico,COM,W,W/LFM/CDN+ERL/H:1-2/COM:3,TOTAL,16.0,27363199.0,27363199.0,10.0,13401.0,54726398.0,2333.0,0.0,838.0,2042.0,W1/PC/COM4,22109466.0,5253734.0
PRI,Puerto Rico,COM,W,W/LFM/CDN+ERL/H:1-2/COM:3B,TOTAL,20.0,29408517.0,29408517.0,13.0,18112.0,58817035.0,3153.0,0.0,906.0,1624.0,W1/PC/COM3,24644338.0,4764180.0
PRI,Puerto Rico,RES,W,W/LFM/CDN+ERL/H:1-2/RES:1,TOTAL,172128.0,40549039442.0,20274476024.0,286822.0,25525758.0,60823515467.0,2660672.0,120045.0,148.0,1589.0,W1/PC/RES1,31060563058.0,9488475112.0
PRI,Puerto Rico,RES,W,W/LFM/CDN+ERL/H:1-2/RES:2,TOTAL,268.0,191151095.0,95573215.0,1797.0,161765.0,286724311.0,16862.0,801.0,604.0,1182.0,W1/PC/RES3B,164772242.0,26378850.0
PRI,Puerto Rico,RES,W,W/LFM/CDN+ERL/H:1-2/RES:2,TOTAL,161.0,346748920.0,173372464.0,1600.0,138750.0,520121384.0,14463.0,716.0,862.0,2499.0,W1/PC/RES3C,298897563.0,47851350.0
PRI,Puerto Rico,RES,W,W/LFM/CDN+ERL/H:1-2/RES:2,TOTAL,34.0,113153220.0,56575420.0,495.0,48683.0,169728641.0,5075.0,229.0,1432.0,2324.0,W1/PC/RES3D,97538076.0,15615144.0
PRI,Puerto Rico,RES,W,W/LFM/CDN+ERL/H:1-2/RES:2,TOTAL,632.0,323127650.0,161558610.0,2767.0,240394.0,484686260.0,25058.0,1175.0,380.0,1344.0,W1/PC/RES3A,278536031.0,44591614.0
PRI,Puerto Rico,RES,W,W/LFM/CDN+ERL/H:1-2/RES:2,TOTAL,1.0,44875484.0,22437742.0,57.0,22595.0,67313225.0,2355.0,34.0,22595.0,1986.0,W1/PC/RES3F,38682665.0,6192816.0
PRI,Puerto Rico,RES,W,W/LFM/CDN+ERL/H:1-2/RES:2,TOTAL,3.0,7057417.0,3528418.0,38.0,3255.0,10585835.0,339.0,17.0,1085.0,2168.0,W1/PC/RES3E,6083493.0,973924.0
PRI,Puerto Rico,RES,W,W/LFM/CDN+ERL/H:1-2/RES:4,TOTAL,27.0,47169092.0,23581918.0,219.0,20978.0,70751010.0,2187.0,0.0,777.0,2249.0,W1/PC/RES5,38301301.0,8867789.0
PRI,Puerto Rico,RES,W,W/LFM/CDN+ERL/H:1-2/RES:4,TOTAL,1.0,853760.0,426880.0,3.0,327.0,1280640.0,34.0,0.0,327.0,2611.0,W1/PC/RES6,696668.0,157092.0
PRI,Puerto Rico,COM,W,W/LFM/CDN+ERL/H:2/COM:1,TOTAL,35.0,58238125.0,58238125.0,26.0,43640.0,116476251.0,7598.0,0.0,1247.0,1335.0,W2/PC/COM1,41116115.0,17122009.0
PRI,Puerto Rico,COM,W,W/LFM/CDN+ERL/H:2/COM:2,TOTAL,20.0,39380724.0,39380724.0,19.0,29104.0,78761449.0,5067.0,0.0,1455.0,1353.0,W2/PC/COM2,26621370.0,12759355.0
PRI,Puerto Rico,COM,W,W/LFM/CDN+ERL/H:2/COM:3,TOTAL,41.0,175331395.0,175331395.0,65.0,85864.0,350662790.0,14949.0,0.0,2094.0,2042.0,W2/PC/COM4,141667773.0,33663629.0
PRI,Puerto Rico,COM,W,W/LFM/CDN+ERL/H:2/COM:3B,TOTAL,27.0,87894671.0,87894671.0,39.0,54125.0,175789342.0,9423.0,0.0,2005.0,1624.0,W2/PC/COM3,73655735.0,14238937.0
PRI,Puerto Rico,COM,W,W/LFM/CDN+ERL/H:2/COM:5,TOTAL,16.0,82738688.0,82738688.0,24.0,31924.0,165477377.0,5558.0,0.0,1995.0,2592.0,W2/PC/COM8,74464817.0,8273869.0
PRI,Puerto Rico,IND,W,W/LFM/CDN+ERL/H:2/IND:6,TOTAL,13.0,32679346.0,32679346.0,87.0,24152.0,65358692.0,4007.0,0.0,1858.0,1353.0,W2/PC/IND6,27548689.0,5130658.0
PRI,Puerto Rico,RES,W,W/LFM/CDN+ERL/H:2/RES:2,TOTAL,144.0,94330766.0,47163907.0,738.0,70178.0,141494673.0,7315.0,320.0,487.0,1344.0,W2/PC/RES3A,81313119.0,13017645.0
PRI,Puerto Rico,RES,W,W/LFM/CDN+ERL/H:2/RES:2,TOTAL,891.0,708362347.0,354175389.0,5578.0,599460.0,1062537736.0,62486.0,2406.0,673.0,1182.0,W2/PC/RES3B,610608337.0,97754001.0
PRI,Puerto Rico,RES,W,W/LFM/CDN+ERL/H:2/RES:2,TOTAL,427.0,1092089015.0,546038612.0,4157.0,436993.0,1638127627.0,45551.0,1833.0,1023.0,2499.0,W2/PC/RES3C,941380720.0,150708280.0
PRI,Puerto Rico,RES,W,W/LFM/CDN+ERL/H:2/RES:2,TOTAL,228.0,1150372692.0,575180472.0,4209.0,494933.0,1725553164.0,51590.0,1877.0,2171.0,2324.0,W2/PC/RES3D,991621247.0,158751427.0
PRI,Puerto Rico,RES,W,W/LFM/CDN+ERL/H:2/RES:2,TOTAL,50.0,452897583.0,226442499.0,1635.0,208897.0,679340081.0,21774.0,727.0,4178.0,2168.0,W2/PC/RES3E,390397711.0,62499865.0
PRI,Puerto Rico,RES,W,W/LFM/CDN+ERL/H:2/RES:2,TOTAL,49.0,1595389992.0,797691384.0,4846.0,803282.0,2393081376.0,83730.0,2148.0,16394.0,1986.0,W2/PC/RES3F,1375226154.0,220163813.0
PRI,Puerto Rico,RES,W,W/LFM/CDN+ERL/H:2/RES:4,TOTAL,74.0,338097725.0,169042925.0,1130.0,150357.0,507140650.0,15673.0,0.0,2032.0,2249.0,W2/PC/RES5,274535347.0,63562370.0
KNA,Saint Kitts and Nevis,COM,CR+,CR+PCPS/LFM/CDM+ERM/H:1/COM,TOTAL,23.0,4305006.0,759706.0,0.0,4061.0,5064714.0,1991.0,0.0,177.0,1060.0,,,
KNA,Saint Kitts and Nevis,IND,CR+,CR+PCPS/LFM/CDM+ERM/H:1/IND,TOTAL,3.0,16561586.0,5520529.0,0.0,20446.0,22082114.0,9672.0,0.0,6815.0,810.0,,,
KNA,Saint Kitts and Nevis,COM,CR-,CR/LFINF/CDL+ERL/H:1/COM,TOTAL,343.0,65407863.0,11542562.0,0.0,61706.0,76950428.0,30242.0,0.0,180.0,1060.0,,,
KNA,Saint Kitts and Nevis,RES,CR-,CR/LFINF/CDL+ERL/H:2/RES,TOTAL,4134.0,1632311231.0,288054923.0,13056.0,1813679.0,1920366155.0,661462.0,4961.0,439.0,900.0,,,
KNA,Saint Kitts and Nevis,COM,CR+,CR/LFINF/CDM+ERM/H:2/COM,TOTAL,15.0,48001405.0,8470836.0,0.0,45284.0,56472240.0,22213.0,0.0,3019.0,1060.0,,,
KNA,Saint Kitts and Nevis,RES,CR+,CR/LFINF/CDM+ERM/H:3/RES,TOTAL,305.0,183370814.0,32359555.0,1597.0,203745.0,215730369.0,74362.0,609.0,668.0,900.0,,,
KNA,Saint Kitts and Nevis,COM,CR+,CR/LFINF/CDM+ERM/H:4/COM,TOTAL,35.0,38013025.0,6708182.0,0.0,35861.0,44721207.0,17620.0,0.0,1025.0,1060.0,,,
KNA,Saint Kitts and Nevis,IND,CR-,CR/LFM/CDL+ERL/H:1/IND,TOTAL,126.0,3110765.0,1036921.0,0.0,3840.0,4147689.0,1817.0,0.0,30.0,810.0,,,
KNA,Saint Kitts and Nevis,RES,OT,INF/LN/CDN+ERN/H:1/RES,TOTAL,26.0,3071250.0,767813.0,76.0,6825.0,3839063.0,711.0,26.0,262.0,450.0,,,
KNA,Saint Kitts and Nevis,IND,MR|MCF,MCF/LWAL/CDL+ERL/H:1/IND,TOTAL,84.0,1430963.0,476989.0,0.0,1767.0,1907953.0,836.0,0.0,21.0,810.0,,,
KNA,Saint Kitts and Nevis,IND,MR|MCF,MCF/LWAL/CDM+ERM/H:1/IND,TOTAL,43.0,41836773.0,13945590.0,0.0,51650.0,55782366.0,24433.0,0.0,1201.0,810.0,,,
KNA,Saint Kitts and Nevis,RES,MR|MCF,MR/LWAL/CDL+ERL/H:1/RES,TOTAL,10558.0,2993629066.0,528287482.0,27779.0,3326255.0,3521916548.0,1516883.0,10558.0,315.0,900.0,,,
KNA,Saint Kitts and Nevis,COM,S,S+SL/LFM/CDL+ERL/H:1/COM,TOTAL,387.0,27077487.0,6769372.0,0.0,25545.0,33846859.0,8886.0,0.0,66.0,1060.0,,,
KNA,Saint Kitts and Nevis,IND,S,S+SL/LFM/CDL+ERL/H:1/IND,TOTAL,102.0,2815940.0,1206832.0,0.0,3476.0,4022770.0,1102.0,0.0,34.0,810.0,,,
KNA,Saint Kitts and Nevis,COM,S,S+SR/LFINF/CDM+ERM/H:1/COM,TOTAL,24.0,4235244.0,1058811.0,0.0,3996.0,5294054.0,1390.0,0.0,166.0,1060.0,,,
KNA,Saint Kitts and Nevis,IND,S,S+SR/LFINF/CDM+ERM/H:1/IND,TOTAL,44.0,35548711.0,15235163.0,0.0,43887.0,50783873.0,13908.0,0.0,997.0,810.0,,,
KNA,Saint Kitts and Nevis,COM,S,S+SR/LFM/CDM+ERM/H:1/COM,TOTAL,37.0,6487269.0,1621818.0,0.0,6120.0,8109086.0,2129.0,0.0,165.0,1060.0,,,
KNA,Saint Kitts and Nevis,IND,S,S+SR/LFM/CDM+ERM/H:1/IND,TOTAL,24.0,129753227.0,55608526.0,0.0,160189.0,185361750.0,50765.0,0.0,6675.0,810.0,,,
KNA,Saint Kitts and Nevis,RES,W,W+WLI/LWAL/CDM+ERM/H:1/RES,TOTAL,1492.0,354625789.0,88656448.0,4415.0,402984.0,443282237.0,40599.0,1492.0,270.0,880.0,,,
KNA,Saint Kitts and Nevis,COM,W,W+WLI/LWAL/CDM+ERM/H:2/COM,TOTAL,311.0,101926543.0,33975514.0,0.0,121341.0,135902058.0,20922.0,0.0,390.0,840.0,,,
LCA,Saint Lucia,COM,CR+,CR+PCPS/LFM/CDM+ERM/H:1/COM,TOTAL,40.0,9203397.0,1624131.0,0.0,7799.0,10827526.0,3823.0,0.0,195.0,1180.0,,,
LCA,Saint Lucia,IND,CR+,CR+PCPS/LFM/CDM+ERM/H:1/IND,TOTAL,19.0,47098878.0,15699626.0,0.0,56746.0,62798504.0,26843.0,0.0,2987.0,830.0,,,
LCA,Saint Lucia,COM,CR-,CR/LFINF/CDL+ERL/H:1/COM,TOTAL,823.0,189413277.0,33425873.0,0.0,160520.0,222839152.0,78672.0,0.0,195.0,1180.0,,,
LCA,Saint Lucia,RES,CR-,CR/LFINF/CDL+ERL/H:2/RES,TOTAL,4192.0,1171374201.0,206713094.0,16001.0,1394493.0,1378087293.0,508581.0,5032.0,333.0,840.0,,,
LCA,Saint Lucia,COM,CR+,CR/LFINF/CDM+ERM/H:2/COM,TOTAL,41.0,160845671.0,28384531.0,0.0,136310.0,189230202.0,66862.0,0.0,3325.0,1180.0,,,
LCA,Saint Lucia,RES,CR+,CR/LFINF/CDM+ERM/H:3/RES,TOTAL,1649.0,713099969.0,125841170.0,10462.0,848929.0,838941140.0,309838.0,3315.0,515.0,840.0,,,
LCA,Saint Lucia,COM,CR+,CR/LFINF/CDM+ERM/H:4/COM,TOTAL,89.0,117625360.0,20757417.0,0.0,99683.0,138382777.0,48977.0,0.0,1120.0,1180.0,,,
LCA,Saint Lucia,IND,CR-,CR/LFM/CDL+ERL/H:1/IND,TOTAL,586.0,12160474.0,4053490.0,0.0,14651.0,16213966.0,6931.0,0.0,25.0,830.0,,,
LCA,Saint Lucia,RES,OT,INF/LN/CDN+ERN/H:1/RES,TOTAL,38.0,3724904.0,931226.0,118.0,7925.0,4656129.0,826.0,38.0,209.0,470.0,,,
LCA,Saint Lucia,IND,MR|MCF,MCF/LWAL/CDL+ERL/H:1/IND,TOTAL,291.0,4138450.0,1379484.0,0.0,4986.0,5517933.0,2359.0,0.0,17.0,830.0,,,
LCA,Saint Lucia,IND,MR|MCF,MCF/LWAL/CDM+ERM/H:1/IND,TOTAL,148.0,106025574.0,35341858.0,0.0,127742.0,141367434.0,60426.0,0.0,863.0,830.0,,,
LCA,Saint Lucia,RES,MR|MCF,MR/LWAL/CDL+ERL/H:1/RES,TOTAL,44892.0,9050602119.0,1597165079.0,142761.0,10774526.0,10647767199.0,4913543.0,44892.0,240.0,840.0,,,
LCA,Saint Lucia,COM,S,S+SL/LFM/CDL+ERL/H:1/COM,TOTAL,898.0,76305255.0,19076312.0,0.0,64665.0,95381567.0,22494.0,0.0,72.0,1180.0,,,
LCA,Saint Lucia,IND,S,S+SL/LFM/CDL+ERL/H:1/IND,TOTAL,299.0,6828068.0,2926315.0,0.0,8227.0,9754384.0,2607.0,0.0,28.0,830.0,,,
LCA,Saint Lucia,COM,S,S+SR/LFINF/CDM+ERM/H:1/COM,TOTAL,59.0,12562271.0,3140568.0,0.0,10646.0,15702839.0,3703.0,0.0,180.0,1180.0,,,
LCA,Saint Lucia,IND,S,S+SR/LFINF/CDM+ERM/H:1/IND,TOTAL,73.0,46702249.0,20015249.0,0.0,56268.0,66717495.0,17832.0,0.0,771.0,830.0,,,
LCA,Saint Lucia,COM,S,S+SR/LFM/CDM+ERM/H:1/COM,TOTAL,99.0,20949449.0,5237363.0,0.0,17754.0,26186812.0,6176.0,0.0,179.0,1180.0,,,
LCA,Saint Lucia,IND,S,S+SR/LFM/CDM+ERM/H:1/IND,TOTAL,75.0,200064300.0,85741845.0,0.0,241041.0,285806144.0,76388.0,0.0,3214.0,830.0,,,
LCA,Saint Lucia,RES,W,W+WLI/LWAL/CDL+ERL/H:1/RES,TOTAL,246.0,33323420.0,8330857.0,656.0,51267.0,41654274.0,5165.0,246.0,208.0,650.0,,,
LCA,Saint Lucia,RES,W,W+WLI/LWAL/CDM+ERM/H:1/RES,TOTAL,3394.0,459018408.0,114754602.0,10150.0,706182.0,573773010.0,71145.0,3394.0,208.0,650.0,,,
LCA,Saint Lucia,COM,W,W+WLI/LWAL/CDM+ERM/H:2/COM,TOTAL,703.0,248115921.0,82705307.0,0.0,295376.0,330821225.0,50930.0,0.0,420.0,840.0,,,
VCT,Saint Vincent and the Grenadines,COM,CR+,CR+PCPS/LFM/CDM+ERM/H:1/COM,TOTAL,21.0,7572188.0,1336269.0,0.0,7572.0,8908457.0,3711.0,0.0,361.0,1000.0,,,
VCT,Saint Vincent and the Grenadines,IND,CR+,CR+PCPS/LFM/CDM+ERM/H:1/IND,TOTAL,5.0,12667496.0,4222499.0,0.0,17842.0,16889995.0,8440.0,0.0,3568.0,710.0,,,
VCT,Saint Vincent and the Grenadines,COM,CR-,CR/LFINF/CDL+ERL/H:1/COM,TOTAL,295.0,105454003.0,18609530.0,0.0,105454.0,124063534.0,51684.0,0.0,357.0,1000.0,,,
VCT,Saint Vincent and the Grenadines,RES,CR-,CR/LFINF/CDL+ERL/H:2/RES,TOTAL,5194.0,1334409724.0,235484070.0,20087.0,2052938.0,1569893793.0,748721.0,6233.0,395.0,650.0,,,
VCT,Saint Vincent and the Grenadines,COM,CR+,CR/LFINF/CDM+ERM/H:2/COM,TOTAL,21.0,215308584.0,37995633.0,0.0,215309.0,253304216.0,105612.0,0.0,10253.0,1000.0,,,
VCT,Saint Vincent and the Grenadines,RES,CR+,CR/LFINF/CDM+ERM/H:3/RES,TOTAL,778.0,309323252.0,54586457.0,4845.0,475882.0,363909709.0,173685.0,1566.0,612.0,650.0,,,
VCT,Saint Vincent and the Grenadines,COM,CR+,CR/LFINF/CDM+ERM/H:4/COM,TOTAL,39.0,132387240.0,23362453.0,0.0,132387.0,155749695.0,65045.0,0.0,3395.0,1000.0,,,
VCT,Saint Vincent and the Grenadines,IND,CR-,CR/LFM/CDL+ERL/H:1/IND,TOTAL,166.0,2279561.0,759853.0,0.0,3211.0,3039415.0,1519.0,0.0,19.0,710.0,,,
VCT,Saint Vincent and the Grenadines,RES,OT,INF/LN/CDN+ERN/H:1/RES,TOTAL,3148.0,233244013.0,58311004.0,7910.0,777480.0,291555017.0,80983.0,3148.0,247.0,300.0,,,
VCT,Saint Vincent and the Grenadines,IND,MR|MCF,MCF/LWAL/CDL+ERL/H:1/IND,TOTAL,84.0,775121.0,258373.0,0.0,1092.0,1033496.0,516.0,0.0,13.0,710.0,,,
VCT,Saint Vincent and the Grenadines,IND,MR|MCF,MCF/LWAL/CDM+ERM/H:1/IND,TOTAL,43.0,25409086.0,8469696.0,0.0,35787.0,33878782.0,16929.0,0.0,832.0,710.0,,,
VCT,Saint Vincent and the Grenadines,RES,MR|MCF,MR/LWAL/CDL+ERL/H:1/RES,TOTAL,14617.0,2708066781.0,477894138.0,47092.0,4166257.0,3185960919.0,1899952.0,14617.0,285.0,650.0,,,
VCT,Saint Vincent and the Grenadines,COM,S,S+SL/LFM/CDL+ERL/H:1/COM,TOTAL,704.0,50702402.0,12675601.0,0.0,50702.0,63378003.0,17637.0,0.0,72.0,1000.0,,,
VCT,Saint Vincent and the Grenadines,IND,S,S+SL/LFM/CDL+ERL/H:1/IND,TOTAL,86.0,1299554.0,556951.0,0.0,1830.0,1856506.0,580.0,0.0,21.0,710.0,,,
VCT,Saint Vincent and the Grenadines,COM,S,S+SR/LFINF/CDM+ERM/H:1/COM,TOTAL,35.0,11481770.0,2870442.0,0.0,11482.0,14352213.0,3994.0,0.0,328.0,1000.0,,,
VCT,Saint Vincent and the Grenadines,IND,S,S+SR/LFINF/CDM+ERM/H:1/IND,TOTAL,23.0,11499582.0,4928392.0,0.0,16197.0,16427975.0,5133.0,0.0,704.0,710.0,,,
VCT,Saint Vincent and the Grenadines,COM,S,S+SR/LFM/CDM+ERM/H:1/COM,TOTAL,52.0,17115744.0,4278935.0,0.0,17116.0,21394679.0,5954.0,0.0,329.0,1000.0,,,
VCT,Saint Vincent and the Grenadines,IND,S,S+SR/LFM/CDM+ERM/H:1/IND,TOTAL,21.0,58609035.0,25118157.0,0.0,82548.0,83727193.0,26160.0,0.0,3931.0,710.0,,,
VCT,Saint Vincent and the Grenadines,RES,W,W+WLI/LWAL/CDL+ERL/H:1/RES,TOTAL,181.0,32150441.0,8037609.0,457.0,44653.0,40188052.0,4499.0,181.0,247.0,720.0,,,
VCT,Saint Vincent and the Grenadines,RES,W,W+WLI/LWAL/CDM+ERM/H:1/RES,TOTAL,7748.0,1377875593.0,344468897.0,19532.0,1913716.0,1722344491.0,192798.0,7748.0,247.0,720.0,,,
VCT,Saint Vincent and the Grenadines,COM,W,W+WLI/LWAL/CDM+ERM/H:2/COM,TOTAL,507.0,296938750.0,98979583.0,0.0,390709.0,395918332.0,67368.0,0.0,771.0,760.0,,,
TTO,Trinidad and Tobago,COM,CR+,CR/LDUAL/CDH+ERH/H:7/COM,TOTAL,14.0,341291323.0,60227882.0,0.0,359254.0,401519204.0,184894.0,0.0,25661.0,950.0,,,
TTO,Trinidad and Tobago,RES,CR-,CR/LFINF/CDL+ERL/H:2/RES,TOTAL,13730.0,1214411381.0,214307891.0,52940.0,1556938.0,1428719271.0,567826.0,16477.0,113.0,780.0,,,
TTO,Trinidad and Tobago,RES,CR-,CR/LFINF/CDL+ERL/H:3/RES,TOTAL,2216.0,218613142.0,38578790.0,13901.0,280273.0,257191930.0,102293.0,4447.0,126.0,780.0,,,
TTO,Trinidad and Tobago,RES,CR-,CR/LFINF/CDL+ERL/H:4/RES,TOTAL,443.0,217959773.0,38463489.0,13876.0,279436.0,256423260.0,102062.0,4435.0,631.0,780.0,,,
TTO,Trinidad and Tobago,RES,CR-,CR/LFINF/CDL+ERL/H:5/RES,TOTAL,356.0,218024277.0,38474872.0,13883.0,279518.0,256499150.0,102167.0,4438.0,785.0,780.0,,,
TTO,Trinidad and Tobago,COM,CR-,CR/LFM/CDL+ERL/H:1/COM,TOTAL,1283.0,131637621.0,23230169.0,0.0,138566.0,154867789.0,67912.0,0.0,108.0,950.0,,,
TTO,Trinidad and Tobago,IND,CR-,CR/LFM/CDL+ERL/H:1/IND,TOTAL,8699.0,338218071.0,112739357.0,0.0,469747.0,450957427.0,222208.0,0.0,54.0,720.0,,,
TTO,Trinidad and Tobago,RES,CR-,CR/LFM/CDL+ERL/H:1/RES,TOTAL,24244.0,1191371637.0,210242055.0,79239.0,1527400.0,1401613694.0,556644.0,24244.0,63.0,780.0,,,
