L4,POP,CITY,TIER
803604,23408,Punjaipugalur,U3
803171,23352,Sakleshpur,U3
628287,23344,Kannamangalam,U3
800475,23335,Mandawa,U3
802138,23328,Maharajpur,U3
800415,23319,Kalanaur,U3
802171,23316,Chitrakoot,U3
803075,23311,Ron,U3
629121,23292,Vengathur,U3
640711,23284,Nagavakulam,U3
314139,23280,Sahajadpur,U3
800812,23278,Fatehabad,U3
056638,23276,Dhandera,U3
627958,23272,Marampilly(CT),U3
802561,23250,Ode,U3
800284,23248,Tapa,U3
803295,23234,Vaikom,U3
803568,23229,Kethi,U3
803917,23227,Colachel,U3
800474,23227,Bissau,U3
801321,23224,Sahebganj,U3
803152,23206,Chiknayakanhalli,U3
802853,23199,Karmala,U3
803672,23191,Tharangambadi,U3
800868,23184,Thiriya Nizamat Khan,U3
618829,23162,Hinkal,U3
628012,23160,Thiruvankulam,U3
803633,23156,Thiruverumbur,U3
803025,23154,Kudchi,U3
313879,23141,Bhasaipaikar,U3
802107,23140,Seondha,U3
803952,23129,Mathigiri,U3
800960,23124,Lalganj,U3
308326,23122,Khagrabari,U3
801870,23119,Polasara,U3
801687,23119,Cooper's Camp,U3
628512,23113,Iroopara,U3
803474,23084,Narasingapuram,U3
333317,23084,Uttar Raypur,U3
801172,23077,Sewarhi,U3
063731,23072,Palwal,U3
803399,23067,Pallikonda,U3
569539,23059,Asifabad,U3
802108,23045,Indergarh,U3
803836,23040,Sivagiri,U3
803438,23034,Vadakkanandal,U3
627242,23030,Ancharakandy,U3
801229,23020,Chandauli,U3
801085,22998,Phulpur,U3
627174,22991,South Thrikkaripur,U3
803032,22988,Hukeri,U3
800505,22977,Todabhim,U3
800039,22968,Duru Verinag,U3
063918,22968,Pehlad Pur Bangar,U3
595741,22963,Tiruchanur,U3
535452,22945,Kanhan,U3
800557,22943,Mount Abu,U3
593134,22936,Gopavaram,U3
803600,22928,Batlagundu,U3
801834,22920,Dhamanagar,U3
803666,22894,Tittakudi,U3
315742,22894,Salar,U3
627962,22881,Kunnathunad,U3
063958,22878,Jharoda Majra Burari ,U3
801826,22865,Karanjia,U3
085021,22853,Sangariya,U3
803923,22846,Aralvaimozhi,U3
802328,22845,Obedullaganj,U3
369185,22837,Chitar Pur,U3
800364,22832,Naraingarh,U3
802714,22821,Pauni,U3
628510,22816,Veiloor,U3
800622,22812,Fatehnagar,U3
800030,22789,Bijbehara,U3
800806,22781,Achhnera,U3
801217,22778,Mariahu,U3
800758,22775,Naraura,U3
802282,22750,Kasrawad,U3
362292,22740,Dugda,U3
802341,22737,Khirkiya,U3
803063,22731,Mudgal,U3
803252,22730,Curchorem-Cacora,U3
803147,22723,Birur,U3
802533,22720,Chorvad,U3
579872,22716,Madhira,U3
643998,22714,Kattiganapalli,U3
801951,22712,Akaltara,U3
800633,22712,Nakur,U3
801945,22690,Katghora,U3
803247,22664,Ponda,U3
542503,22664,Lohara,U3
285495,22658,Lumding Rly. Col.,U3
321911,22649,Bagula,U3
801455,22633,Zunheboto,U3
800559,22621,Jaitaran,U3
800432,22599,Taoru,U3
318540,22599,Hindusthan Cables Town,U3
800278,22588,Lehragaga,U3
802380,22583,Jamai,U3
803747,22578,Sholavandan,U3
800797,22576,Govardhan,U3
802174,22568,Nagod,U3
801989,22564,Khairagarh,U3
605047,22560,Kurekuppa,U3
627544,22558,Ariyallur,U3
800311,22557,Clement Town,U3
800229,22553,Raman,U3
800638,22551,Nanauta,U3
803101,22529,Bankapura,U3
641369,22524,Rosalpatti,U3
563958,22517,Godoli,U3
801773,22514,Rajmahal,U3
801469,22512,Nambol,U3
628511,22512,Pallippuram,U3
801377,22486,Bikram,U3
803172,22484,Belur,U3
800195,22484,Sahnewal ,U3
057961,22479,Sasauli,U3
055294,22475,Mukhani,U3
802854,22463,Kurduvadi,U3
801018,22455,Samthar,U3
803939,22453,Kanniyakumari,U3
635584,22447,Senapiratti,U3
334016,22430,Baruipur,U3
803286,22428,Aluva,U3
801533,22405,Kailasahar,U3
803896,22401,Thirparappu,U3
801814,22390,Debagarh,U3
374098,22379,Ratu,U3
627963,22378,Puthencruz,U3
802886,22372,Kurundvad,U3
641370,22361,Kooraikundu,U3
802343,22359,Timarni,U3
567500,22353,Pachgaon,U3
802825,22335,Rahta Pimplas,U3
800518,22327,Sambhar,U3
802194,22324,Pali,U3
800272,22320,Bhawanigarh,U3
102334,22319,Suket,U3
802707,22310,Ramtek,U3
627289,22308,Panniyannur,U3
313836,22297,Paranpara,U3
056015,22258,Nagla,U3
628365,22250,Adinad,U3
803095,22249,Ankola,U3
803856,22231,Kilapavoor,U3
589215,22222,Ramavarappadu,U3
642480,22218,Athimarapatti,U3
569017,22216,Dasnapur,U3
801171,22214,Kushinagar,U3
800014,22214,Badami Bagh,U3
438768,22209,Lingiyadih,U3
801848,22200,Bhuban,U3
803598,22197,Nilakkottai,U3
800993,22196,Rasulabad,U3
630912,22176,Palavansathu,U3
579352,22149,Sarapaka,U3
802520,22142,Bhanvad,U3
627230,22128,Azhikode North,U3
802066,22106,Narayanpur,U3
800400,22095,Kalanwali,U3
800542,22088,Nawa,U3
803713,22084,Peravurani,U3
362421,22080,Tenudam-Cum-Kathhara,U3
333323,22078,Birlapur,U3
802573,22071,Kathlal,U3
800580,22065,Deoli,U3
627465,22062,Kizhuparamba,U3
803294,22056,Palai,U3
802434,22052,Chhanera,U3
803321,22040,Pothatturpettai,U3
803428,22034,Marakkanam,U3
801874,22027,Chhatrapur,U3
800709,22024,Lawar,U3
334099,22024,Shyampur,U3
802133,22002,Laundi,U3
629172,21973,Nolambur,U3
596973,21963,Kuppam,U3
803655,21956,Bhuvanagiri,U3
801957,21955,Sakti,U3
627438,21952,Karuvanthuruthy,U3
803561,21943,O' Valley,U3
626886,21923,Sancoale,U3
629371,21906,Polichalur,U3
800801,21897,Etmadpur,U3
803198,21896,Bannur,U3
802452,21894,Bhabhar,U3
801276,21891,Bhargain,U3
800777,21885,Purdilnagar,U3
802195,21883,Nowrozabad,U3
801205,21879,Chitbara Gaon,U3
802405,21860,Chachaura-Binaganj,U3
557488,21860,Ghulewadi,U3
800612,21846,Sangod,U3
800838,21844,Wazirganj,U3
802459,21843,Kheralu,U3
628011,21833,Mulavukad,U3
802859,21824,Mangalvedhe,U3
627366,21820,Maniyur,U3
332898,21820,Jujarsaha,U3
801892,21819,Kantabanji,U3
800875,21812,Nyoria Husainpur,U3
130473,21812,Mohenpur,U3
083744,21808,Makrana Village,U3
801089,21798,Handia,U3
524262,21795,Chalthan,U3
801298,21782,Jainagar,U3
800001,21771,Kupwara,U3
526464,21764,Sakri,U3
800360,21760,Laksar,U3
542504,21752,Umarsara,U3
802689,21748,Shendurjana,U3
313837,21737,Mahadeb Nagar,U3
801584,21736,Digboi,U3
802293,21724,Jirapur,U3
628367,21723,Kallelibhagom,U3
803689,21722,Muthupet,U3
800022,21680,Pampora,U3
627235,21676,Munderi,U3
800480,21666,Surajgarh,U3
803880,21665,Kadayal,U3
800660,21639,Sahanpur,U3
059908,21633,Kundli,U3
800183,21631,Balachaur,U3
800569,21626,Pushkar,U3
800049,21605,Doda,U3
332868,21589,Podara,U3
801570,21579,Dhekiajuli,U3
801581,21572,Doom Dooma,U3
057652,21545,Barara,U3
803479,21503,Thammampatti,U3
064055,21502,Moradabad Pahari,U3
535809,21481,Mahadula,U3
800810,21470,Kheragarh,U3
593976,21452,Srisailam Project(RFC),U3
800292,21447,Chamoli Gopeshwar,U3
802068,21435,Bade Bacheli,U3
801868,21428,Asika,U3
039387,21394,Lalru,U3
121691,21383,Khurja Rural,U3
325556,21382,Singur,U3
629175,21376,Karambakkam,U3
802496,21364,Chotila,U3
803838,21361,Vasudevanallur,U3
369095,21356,Kuju,U3
800790,21344,Raya,U3
803907,21342,Padmanabhapuram,U3
628193,21338,Paippad,U3
802092,21335,Mehgaon,U3
630365,21335,Kondasamudram,U3
800904,21331,Maholi,U3
801403,21324,Tikari,U3
802371,21323,Dindori,U3
801097,21317,Banki,U3
803129,21313,Channagiri,U3
803886,21307,Kuzhithurai,U3
800445,21297,Karanpur,U3
628217,21295,Kodamthuruth,U3
802732,21293,Ghatanji,U3
801165,21290,Barhalganj,U3
627536,21273,Naduvattom,U3
330359,21272,Arra,U3
803490,21250,Namagiripettai,U3
801208,21201,Bansdih,U3
800243,21201,Sanaur,U3
803913,21177,Reethapuram,U3
802540,21173,Lathi,U3
627363,21169,Kottappally,U3
801512,21158,Serchhip,U3
629388,21158,Injambakkam,U3
629963,21151,Pudupattinam,U3
800766,21146,Chharra Rafatpur,U3
802701,21127,Narkhed,U3
801180,21124,Salempur,U3
800247,21107,Ajnala,U3
802678,21095,Patur,U3
803512,21086,Anthiyur,U3
801524,21085,Bishalgarh,U3
214088,21082,Villimar Kundi,U3
800664,21078,Mandawar,U3
308212,21064,Guriahati,U3
802534,21060,Talala,U3
802693,21059,Dattapur Dhamangaon,U3
801795,21054,Bundu,U3
801521,21032,Teliamura,U3
802591,21030,Devgadbaria,U3
802165,21026,Patharia,U3
801891,21024,Patnagarh,U3
802205,21013,Bhanpura,U3
627876,21012,Perinjanam,U3
802570,21003,Anklav,U3
801647,20998,Tufanganj,U3
628370,20993,Vadakkumthala,U3
802673,20986,Telhara,U3
800666,20978,Jhalu,U3
800855,20977,Richha,U3
801154,20963,Siswa Bazar,U3
332859,20962,Dhuilya,U3
803942,20959,Palakkodu,U3
534192,20956,Sindi Turf Hindnagar,U3
627241,20952,Chelora,U3
803857,20948,Alangulam,U3
802287,20947,Rajpur,U3
803335,20946,Naravarikuppam,U3
803892,20938,Killiyoor,U3
592649,20924,Vinnamala,U3
800168,20922,Adampur,U3
800908,20920,Hargaon,U3
802257,20917,Badnawar,U3
150572,20916,Northern Railway Colony,U3
800180,20906,Banga,U3
800427,20906,Hailey Mandi,U3
803208,20897,Chincholi,U3
536123,20888,Nildoh,U3
803049,20877,Hungund,U3
628218,20874,Thaikattussery,U3
501952,20873,Bangawan,U3
800606,20869,Kapasan,U3
633050,20854,Salamedu,U3
801804,20850,Barapali,U3
802803,20849,Roha Ashtami,U3
802093,20841,Gormi,U3
801518,20830,Lawngtlai,U3
085020,20827,Nandri,U3
803852,20821,Vadakarai Keezhpadugai,U3
801179,20818,Majhauliraj,U3
800856,20815,Deoranian,U3
322777,20803,Shimulpur,U3
801598,20801,Mariani,U3
801888,20770,Sonapur,U3
801243,20760,Ghosia Bazar,U3
580777,20760,Palakonda,U3
800069,20756,Akhnoor,U3
594393,20749,Banaganapalle,U3
800586,20748,Kaprain,U3
802801,20743,Alibag,U3
628263,20740,Muthukulam,U3
257561,20739,Bhadauni,U3
800646,20728,Banat,U3
575653,20721,Achampet,U3
363458,20718,Ghorabandha,U3
800603,20705,Begun,U3
627682,20703,Koduvayur,U3
804027,20691,Samalapuram,U3
801288,20686,Chakia,U3
801432,20684,Aalo,U3
800760,20672,Pahasu,U3
802258,20668,Rajgarh,U3
322048,20662,Aistala,U3
800651,20653,Charthawal,U3
802467,20646,Vadali,U3
454190,20629,Dabra,U3
613063,20622,Konappana Agrahara,U3
804032,20620,Madathukulam,U3
801209,20615,Sahatwar,U3
803218,20614,Gurmatkal,U3
627274,20598,Paduvilayi,U3
056316,20593,Umru Khurd,U3
800230,20589,Talwandi Sabo,U3
063971,20589,Dayal Pur,U3
800593,20586,Jahazpur,U3
802650,20584,Savda,U3
627986,20571,Vadakkekara,U3
800514,20568,Viratnagar,U3
801294,20566,Belsand,U3
800416,20563,Sampla,U3
552915,20561,Vashind,U3
613359,20532,Attibele,U3
038244,20526,Bhikhiwind,U3
063498,20514,Tilpat ,U3
802145,20513,Bijawar,U3
122718,20511,Dhanipur,U3
803278,20510,Guruvayoor,U3
583164,20498,Nellimarla,U3
801002,20493,Bilhaur,U3
800413,20484,Maham,U3
801865,20482,Bhanjanagar,U3
564685,20476,Karad,U3
800629,20474,Behat,U3
209757,20466,Phulwaria,U3
803092,20452,Yellapur,U3
800998,20445,Akbarpur,U3
801228,20441,Mughalsarai Railway Settlement,U3
627273,20440,Keezhallur,U3
037672,20440,Nangli,U3
801886,20424,Baudhgarh,U3
567319,20420,Korochi,U3
800428,20418,Pataudi,U3
802837,20417,Dharur,U3
627210,20405,Pariyaram,U3
801202,20404,Belthara Road,U3
803166,20399,Pandavapura,U3
628265,20390,Puthuppally,U3
802004,20384,Ahiwara,U3
627971,20380,Kalady,U3
800574,20372,Sarwar,U3
627879,20363,Edavilangu,U3
800662,20360,Jalalabad,U3
627825,20339,Killannur,U3
507349,20338,Mundra,U3
063910,20332,Ali Pur,U3
801552,20322,Chapar,U3
634063,20318,Kondalampatti,U3
800408,20289,Bawani khera,U3
800184,20288,Bassi Pathana,U3
079345,20287,Manoharpur,U3
803485,20286,Alampalayam,U3
530165,20262,Umri Pragane Balapur,U3
802457,20253,Harij,U3
586233,20251,Chodavaram,U3
800769,20238,Jalali,U3
005964,20238,Raipur Domana,U3
803788,20228,Seithur,U3
549402,20220,Waluj Bk.,U3
629381,20217,Kottivakkam,U3
801325,20193,Kataiya,U3
801302,20189,Nirmali,U3
801923,20189,Surajpur,U3
630549,20171,Navlock Garden,U3
627285,20161,Pattiom,U3
800655,20154,Shahpur,U3
802095,20147,Mau,U3
627651,20140,Pudussery West,U3
313830,20126,Farakka Barrage Township,U3
803980,20122,Chinnavedampatti,U3
800315,20115,Srinagar,U3
804004,20104,Suleeswaranpatti,U3
029683,20102,Phagwara Sharki,U3
801045,20096,Kul Pahar,U3
802240,20088,Maksi,U3
803969,20079,Annur,U3
801254,20076,Renukoot,U3
570615,20061,Singapur,U3
801600,20059,Dergaon,U3
628260,20052,Cheppad,U3
802043,20043,Saraipali,U3
803743,20042,Paravai,U3
161736,20023,Jhusi Kohna,U3
373461,20010,Khelari,U3
801213,20004,Mogra Badshahpur,U3
591504,20000,Pamur,U3
322045,19998,Kamgachhi,U3
801529,19996,Belonia,U3
801223,19992,Bahadurganj,U3
801973,19968,Takhatpur,U3
803186,19958,Sulya,U3
800499,19946,Bhusawar,U3
579389,19944,Chunchupalle,U3
800091,19933,Chamba,U3
801303,19932,Birpur,U3
628264,19925,Kandalloor,U3
318693,19924,Ondal,U3
800283,19920,Dhanaula,U3
800710,19908,Phalauda,U3
592650,19904,L.A.Sagaram,U3
523679,19903,Sarigam,U3
628545,19902,Kanjiramkulam,U3
802419,19899,Anuppur,U3
119678,19898,Begumabad Budhana,U3
801473,19893,Moirang,U3
801207,19890,Maniyar,U3
629742,19883,Nattapettai,U3
800567,19880,Bali,U3
801607,19877,Bokajan,U3
369121,19871,Sirka,U3
802560,19865,Boriavi,U3
803059,19849,Aurad,U3
642475,19844,Sankaraperi,U3
800714,19830,Parikshitgarh,U3
319518,19830,Srirampur,U3
803381,19828,Kalinjur,U3
803419,19827,Chetpet,U3
627287,19817,Kolavelloor,U3
801593,19810,Sonari,U3
332873,19804,Manikpur,U3
800657,19786,Jansath,U3
802115,19781,Kolaras,U3
635583,19779,Andankoil  East,U3
802519,19777,Raval,U3
802692,19776,Chandur Railway,U3
800708,19776,Daurala,U3
803462,19765,Kannankurichi,U3
574170,19763,Ghatkesar,U3
534196,19759,Borgaon,U3
643116,19758,Vilathurai,U3
803496,19750,Senthamangalam,U3
800472,19744,Chhapar,U3
803834,19738,Udangudi,U3
803326,19733,Thirumazhisai,U3
803045,19731,Kerur,U3
803901,19730,Verkilambi,U3
802440,19719,Shahpur,U3
307402,19716,Falakata,U3
802403,19707,Kumbhraj,U3
802485,19690,Bareja,U3
627286,19684,Mokeri,U3
800190,19678,Samrala,U3
801898,19656,Junagarh,U3
801082,19645,Mau Aima,U3
404118,19644,Nalco,U3
801750,19611,Ramjibanpur,U3
802330,19603,Badi,U3
272023,19598,Charipara,U3
801537,19595,Resubelpara,U3
628770,19595,Nallur,U3
803866,19585,Veeravanallur,U3
802703,19578,Kalameshwar,U3
064045,19578,Jharoda Kalan,U3
800667,19567,Haldaur,U3
801736,19544,Jhalda,U3
801263,19542,Marehra,U3
803905,19538,Mulagumudu,U3
801081,19538,Sarai Aquil,U3
800005,19538,Pattan,U3
802047,19529,Bagbahara,U3
802530,19515,Visavadar,U3
628291,19504,Kattanam,U3
800631,19501,Chilkana Sultanpur,U3
803665,19494,Pennadam,U3
631161,19487,Tirupattur,U3
800582,19485,Nainwa,U3
031344,19485,Talwara,U3
593136,19483,Rameswaram,U3
802582,19465,Santrampur,U3
803567,19462,Wellington,U3
801212,19438,Khetasarai,U3
643110,19417,Methukummal,U3
803034,19411,Belgaum Cantonment,U3
628214,19411,Arookutty,U3
802178,19409,Amarpatan,U3
802505,19404,Bhayavadar,U3
800950,19403,Kakori,U3
591553,19400,Singarayakonda,U3
627795,19387,Punnayur,U3
803028,19386,Konnur,U3
802113,19385,Narwar,U3
800500,19385,Weir,U3
269207,19363,Tamenglong,U3
556983,19346,Jalochi,U3
802353,19343,Kymore,U3
596013,19318,Mangalam,U3
063992,19312,Raja Pur Khurd,U3
803035,19309,Khanapur,U3
640708,19305,Thiruppalai,U3
800348,19301,Gadarpur,U3
802414,19289,Burhar,U3
801126,19289,Jarwal,U3
801861,19289,Nimapada,U3
802698,19288,Deoli,U3
803764,19285,Devadanapatti,U3
332867,19283,Panchpara,U3
628475,19267,Vakkom,U3
627223,19261,Ezhome,U3
803597,19257,Ammainaickanur,U3
801896,19239,Kesinga,U3
801562,19235,Dhing,U3
800232,19219,Sardulgarh,U3
629174,19208,Vanagaram,U3
800894,19196,Singahi Bhiraura,U3
803106,19191,Hirekerur,U3
801150,19181,Maghar,U3
627279,19176,Kottayam-Malabar,U3
802584,19175,Shehera,U3
513091,19152,Veraval,U3
064060,19148,Rajokri,U3
627792,19147,Kadikkad,U3
801573,19145,Biswanath Chariali,U3
800410,19143,Siwani,U3
334011,19120,Mallikpur,U3
803098,19109,Honavar,U3
629389,19100,Jalladiampet,U3
578549,19100,Thorrur,U3
063977,19098,Mir Pur Turk,U3
802105,19096,Bhitarwar,U3
803914,19093,Kallukuttam,U3
576841,19092,Choutuppal,U3
802029,19091,Arang ,U3
323134,19062,Jafarpur,U3
801241,19058,Gopiganj,U3
800203,19057,Dharamkot,U3
801191,19055,Sarai Mir,U3
576024,19042,Kothakota,U3
802357,19040,Katangi,U3
628258,19021,Karthikappally,U3
803899,18985,Thiruvattar,U3
801287,18984,Kesaria,U3
627246,18979,Kadachira,U3
800720,18970,Chhaprauli,U3
803509,18967,Punjaipuliampatti,U3
801894,18967,Khariar Road,U3
627220,18965,Kunhimangalam,U3
800632,18956,Sarsawa,U3
801941,18939,Kharsia ,U3
801588,18937,Naharkatiya,U3
352566,18933,Barki Saraiya,U3
802294,18928,Khilchipur,U3
057960,18909,Kansepur,U3
122716,18897,Ramgarh Panjoopur,U3
595553,18895,Somandepalle,U3
582798,18893,Sriramnagar,U3
803314,18891,Gummidipoondi,U3
801393,18890,Koath,U3
627972,18890,Mattoor,U3
802071,18887,Kirandul,U3
800324,18886,Ranikhet,U3
555557,18876,Manchar,U3
325100,18875,Keota,U3
803093,18866,Mundgod,U3
064069,18864,Bhati,U3
802305,18844,Lateri,U3
801237,18843,Suriyawan,U3
803588,18838,Thadikombu,U3
103778,18837,Chhipabarod,U3
362191,18830,Maithon,U3
523504,18829,Chhiri,U3
558168,18802,Nagardeole,U3
363456,18801,Gadhra,U3
523684,18796,Solsumba,U3
580521,18778,Sompeta,U3
800591,18777,Gangapur,U3
523505,18776,Chanod,U3
800265,18775,Banur,U3
803079,18763,Mulgund,U3
802686,18759,Chandurbazar,U3
802845,18758,Paranda,U3
800394,18755,Julana,U3
644442,18749,Kurudampalayam,U3
636684,18745,Padirikuppam,U3
800641,18740,Jhinjhana,U3
803026,18736,Raybag,U3
803088,18726,Kundgol,U3
553290,18725,Murbad,U3
803908,18723,Thiruvithancode,U3
563232,18723,Lonand,U3
800115,18722,Una,U3
800813,18709,Pinahat,U3
800917,18708,Pali,U3
476371,18697,Palda,U3
115652,18677,Rustamnagar Sahaspur,U3
057512,18662,Kardhan,U3
800376,18660,Kalayat,U3
802878,18648,Malwan,U3
627211,18641,Kurumathur,U3
523788,18638,Kim,U3
803795,18635,Mamsapuram,U3
627276,18627,Mangattidam,U3
802331,18623,Silwani,U3
803439,18605,Thiagadurgam,U3
803895,18589,Palappallam,U3
641699,18576,Palayampatti,U3
588980,18567,Nadim Tiruvuru,U3
363954,18563,Jadugora,U3
802846,18561,Bhum,U3
800285,18561,Bhadaur,U3
426511,18552,Chandili,U3
800101,18536,Kullu,U3
476366,18534,Bank,U3
802135,18529,Harpalpur,U3
801520,18526,Khowai,U3
801631,18501,Kharupatia,U3
573524,18494,Jogipet,U3
802556,18480,Alang-Sosiya,U3
369015,18475,Barkakana,U3
803959,18470,Uthangarai,U3
800461,18470,Deshnoke,U3
800483,18469,Mukandgarh,U3
535336,18469,Chicholi,U3
802592,18467,Savli,U3
803803,18465,Thondi,U3
627226,18459,Kannapuram,U3
803502,18455,Pothanur,U3
307149,18454,Uttar Satali,U3
802819,18453,Bhor,U3
803158,18446,Gubbi,U3
802175,18442,Unchahara,U3
800026,18440,Pulwama,U3
802080,18437,Badoda,U3
524931,18434,Kachigam,U3
332812,18433,Domjur,U3
553695,18429,Neral,U3
801977,18428,Sirgitti,U3
803811,18427,Mandapam,U3
800452,18425,Vijainagar,U3
800449,18420,Padampur,U3
801153,18414,Nichlaul,U3
801968,18405,Kota,U3
801571,18393,Rangapara,U3
800905,18388,Misrikh-cum-Neemsar,U3
800763,18387,Jatari,U3
800703,18377,Joya,U3
802851,18371,Murum,U3
800357,18370,Landhaura,U3
063913,18369,Qadi Pur,U3
802202,18364,Rampura,U3
800627,18360,Chhoti Sadri,U3
627959,18358,Vazhakulam,U3
325581,18358,Nabagram Colony,U3
801427,18350,Seppa,U3
801763,18349,Majhion,U3
801308,18348,Thakurganj,U3
800688,18346,Narauli,U3
802850,18341,Naldurg,U3
801101,18338,Dariyabad,U3
802142,18335,Bada Malhera,U3
803405,18327,Alangayam,U3
803865,18327,Cheranmadevi,U3
801230,18315,Saiyad Raza,U3
618827,18308,Hutagalli,U3
801558,18301,Howli,U3
802471,18298,Talod,U3
803883,18276,Palugal,U3
642242,18258,Inam Maniyachi,U3
801301,18257,Ghoghardiha,U3
632266,18244,Vengikkal,U3
802332,18236,Udaipura,U3
803960,18223,Sirumugai,U3
332831,18223,Mahiari,U3
802628,18214,Mandvi,U3
627173,18210,North Thrikkaripur,U3
800482,18209,Khetri,U3
059505,18195,Kheri Nangal,U3
552396,18194,Pasthal,U3
803799,18191,Kariapatti,U3
802324,18184,Gairatganj,U3
801447,18184,Tezu,U3
801965,18165,Gaurella,U3
803726,18143,Singampuneri,U3
800279,18141,Moonak,U3
627365,18141,Palayad,U3
801026,18132,Ranipur,U3
802117,18127,Pichhore,U3
064002,18122,Bakkar Wala,U3
627128,18121,Koipady,U3
800890,18116,Shahjahanpur,U3
800831,18108,Babrala,U3
802099,18097,Daboh,U3
597801,18073,Machche,U3
803875,18067,Eruvadi,U3
627920,18067,Nenmenikkara,U3
802453,18060,Thara,U3
802766,18051,Aurangabad,U3
321912,18051,Badkulla,U3
642240,18032,Iluppaiyurani,U3
627356,18031,Kunnummal,U3
627924,18017,Kattur,U3
044604,18016,Dhaluwala,U3
803584,18015,Vadamadurai,U3
627275,18008,Pathiriyad,U3
803481,18007,Mallasamudram,U3
616228,18002,Satyamangala,U3
803888,17989,Nalloor,U3
075562,17988,Sarmathura,U3
803552,17979,Sivagiri,U3
214382,17978,Anpara,U3
575384,17958,Jadcherla,U3
377918,17954,Noamundi,U3
802488,17951,Barwala,U3
130477,17949,Kakgaina,U3
800378,17938,Nilokheri,U3
562511,17930,Natepute,U3
803128,17928,Honnali,U3
801597,17920,Titabor Town,U3
064078,17914,Saidul Azaib,U3
627683,17892,Puthunagaram,U3
802473,17886,Bayad,U3
802578,17881,Kanjari,U3
800624,17878,Bhinder,U3
597800,17874,Peeranwadi,U3
643849,17859,Avalapalli,U3
803975,17858,Narasimhanaicken-palayam,U3
635413,17851,Adiyanuthu,U3
800025,17844,Tral,U3
525193,17840,Akkalkuwa,U3
800658,17829,Bhokarhedi,U3
800235,17825,Bhikhi,U3
635409,17824,Silapadi ,U3
804017,17819,Kolathupalayam,U3
800946,17818,Malihabad,U3
644473,17809,Perur Chettipalayam,U3
800680,17803,Umri Kalan,U3
323141,17802,Talbandha,U3
313876,17800,Dhusaripara,U3
803043,17792,Bilgi,U3
801088,17785,Shankargarh,U3
323136,17781,Teleni Para,U3
803165,17776,Nagamangala,U3
801384,17767,Shahpur,U3
627848,17757,Manalur,U3
