NAME0_ID1,AVG_AREA,BUILDINGS,TOTAL_REPL_COST_USD,COST_PER_AREA_USD
Slovenia_6,3118718.698791106,15618.788058239512,3712823852.64,1190.5
Slovenia_7,21654494.477891576,101977.12911119586,27838360429.13,1285.6
Slovenia_8,13668507.442517273,81324.42617757521,14479795002.88,1059.4
Slovenia_9,7601670.091179719,52584.85095812878,7112539853.54,935.7
Solomon Islands_SLB.10_1,1194317.2551651027,25433.0,806267707.0136985,675.1
Solomon Islands_SLB.1_1,231651.08940223078,9025.0,194535922.8311885,839.8
Solomon Islands_SLB.2_1,160255.3162931462,8594.0,101430443.07054763,632.9
Solomon Islands_SLB.3_1,1612808.7140692382,30571.0,922636103.815426,572.1
Solomon Islands_SLB.4_1,1805338.8237289605,10396.0,1858075534.0043015,1029.2
Solomon Islands_SLB.5_1,172262.44809121446,9288.0,105332389.67797296,611.5
Solomon Islands_SLB.6_1,213676.4231979354,12928.0,122703819.95651847,574.3
Solomon Islands_SLB.7_1,1138300.833902181,47745.0,695968528.4235781,611.4
Solomon Islands_SLB.8_1,44740.26721666234,1069.0,21999710.52254216,491.7
Solomon Islands_SLB.9_1,89235.20072878455,8049.0,57005277.10448096,638.8
Somalia_SOM-ADM1-1590546715-B1,10444025.510123776,115560.0,1399965688.0,134.0
Somalia_SOM-ADM1-1590546715-B10,3974243.1680967216,44061.0,532027408.0,133.9
Somalia_SOM-ADM1-1590546715-B11,11153798.760694796,123421.0,1495105291.0,134.0
Somalia_SOM-ADM1-1590546715-B12,7603402.170705227,84149.0,1019092840.0,134.0
Somalia_SOM-ADM1-1590546715-B13,27098188.685947817,299751.0,3634469604.0,134.1
Somalia_SOM-ADM1-1590546715-B14,12258950.533944322,135645.0,1643242867.0,134.0
Somalia_SOM-ADM1-1590546715-B15,10573023.914279448,116991.0,1417254239.0,134.0
Somalia_SOM-ADM1-1590546715-B16,19772800.362177435,218748.0,2651712787.0,134.1
Somalia_SOM-ADM1-1590546715-B17,12323892.14605051,136365.0,1651948313.0,134.0
Somalia_SOM-ADM1-1590546715-B18,9463255.265349722,104713.0,1268496712.0,134.0
Somalia_SOM-ADM1-1590546715-B2,8626714.553830434,95476.0,1156249369.0,134.0
Somalia_SOM-ADM1-1590546715-B3,28698908.667646192,317432.0,3849299054.0,134.1
Somalia_SOM-ADM1-1590546715-B4,12886012.409868017,142584.0,1727297883.0,134.0
Somalia_SOM-ADM1-1590546715-B5,9846079.591938991,108950.0,1319812439.0,134.0
Somalia_SOM-ADM1-1590546715-B6,10459503.393276671,115732.0,1402037455.0,134.0
Somalia_SOM-ADM1-1590546715-B7,16409621.608619751,181546.0,2200570639.0,134.1
Somalia_SOM-ADM1-1590546715-B8,22312135.95749397,246829.0,2992322590.0,134.1
Somalia_SOM-ADM1-1590546715-B9,4685200.230099797,51882.0,627738438.0,134.0
South Africa_ZAF-ADM1-1590546715-B1,271177821.7137499,2270342.0,95213303124.0,351.1
South Africa_ZAF-ADM1-1590546715-B2,50068225.15757762,423076.0,17281034714.0,345.1
South Africa_ZAF-ADM1-1590546715-B3,253208409.60700586,2109462.0,92587790677.0,365.7
South Africa_ZAF-ADM1-1590546715-B4,102179452.8481311,865503.0,35282827076.0,345.3
South Africa_ZAF-ADM1-1590546715-B5,569540034.6501774,4843089.0,194030651593.0,340.7
South Africa_ZAF-ADM1-1590546715-B6,405669388.9787969,3365801.0,150294743324.0,370.5
South Africa_ZAF-ADM1-1590546715-B7,150338788.73571226,1267674.0,52304335769.0,347.9
South Africa_ZAF-ADM1-1590546715-B8,216392375.54579148,1779797.0,79186244167.0,365.9
South Africa_ZAF-ADM1-1590546715-B9,177334518.4133728,1475391.0,63169310464.0,356.2
South Korea_1,90669834.9794518,86609.0,72562151130.08752,800.3
South Korea_10,67848804.98136556,204261.0,57015143425.22219,840.3
South Korea_11,32066893.99409004,36113.0,27185938215.48375,847.8
South Korea_12,16564771.652270306,52855.0,15197497996.265802,917.5
South Korea_13,58377400.85070751,130916.0,45831580783.088974,785.1
South Korea_14,19854013.17095577,152034.0,17667675251.996117,889.9
South Korea_15,8507903.730749268,9946.0,6442941552.986791,757.3
South Korea_16,291011501.0725058,344801.0,245058130864.6828,842.1
South Korea_17,38838554.125184834,52384.0,30386680627.18595,782.4
South Korea_2,48669997.88172276,117908.0,39603286425.98918,813.7
South Korea_3,61965936.499819495,148248.0,50450261693.77929,814.2
South Korea_4,82145332.71011655,123584.0,63960796769.41159,778.6
South Korea_5,50462238.590087734,62722.0,39104812616.058235,774.9
South Korea_6,46709398.9469136,131881.0,38499622224.674774,824.2
South Korea_7,49705089.30022796,56351.0,37250214119.695366,749.4
South Korea_8,361758898.5203702,398030.0,289144543721.0514,799.3
South Korea_9,89283281.38271777,202958.0,72072826634.24184,807.2
South Sudan_SSD-ADM1-1590546715-B1,10323036.132970518,99046.0,1357196119.0,131.5
South Sudan_SSD-ADM1-1590546715-B10,12417234.100513931,119134.0,1632664045.0,131.5
South Sudan_SSD-ADM1-1590546715-B2,21460418.795759737,205866.0,2822008441.0,131.5
South Sudan_SSD-ADM1-1590546715-B3,71311504.17996392,683927.0,9379720582.0,131.5
South Sudan_SSD-ADM1-1590546715-B4,17355309.186459947,166498.0,2282117965.0,131.5
South Sudan_SSD-ADM1-1590546715-B5,5312946.496062541,51015.0,698149040.0,131.4
South Sudan_SSD-ADM1-1590546715-B6,11152714.197592482,107005.0,1466274968.0,131.5
South Sudan_SSD-ADM1-1590546715-B7,8042982.060372278,77172.0,1057312776.0,131.5
South Sudan_SSD-ADM1-1590546715-B8,23877407.68145284,229055.0,3139854747.0,131.5
South Sudan_SSD-ADM1-1590546715-B9,10920964.934577106,104785.0,1435806674.0,131.5
Spain_ESP.10_1,341570164.7530757,1119767.566034567,505227414264.1,1479.1
Spain_ESP.11_1,79922956.61044855,436543.15252818505,110292924603.01,1380.0
Spain_ESP.12_1,215852964.11967525,834315.184643437,309950556448.71,1435.9
Spain_ESP.13_1,62713541.70818958,271755.970450669,92985809491.7,1482.7
Spain_ESP.15_1,25679365.79329484,72241.613674977,38012604309.69,1480.3
Spain_ESP.16_1,126437124.47808497,206150.169309971,193263969853.12,1528.5
Spain_ESP.17_1,76308742.13051042,212900.70814536198,112242694300.06999,1470.9
Spain_ESP.18_1,91973134.63424623,412033.944472036,140216033556.92,1524.5
Spain_ESP.1_1,471097471.6920016,2118727.599240893,690272446261.44,1465.2
Spain_ESP.2_1,98662644.40306753,326412.076634,143733416325.55,1456.8
Spain_ESP.3_1,38024233.7377796,125155.83169800001,54680240359.78,1438.0
Spain_ESP.4_1,180637951.17413932,831203.094384926,259341297157.79,1435.7
Spain_ESP.5_1,220079237.00770116,931712.208236077,306171930436.72,1391.2
Spain_ESP.6_1,419000418.7707008,1302510.658835306,738911599316.31,1763.5
Spain_ESP.7_1,4518428.376716067,18292.934076758,7086165691.91,1568.3
Spain_ESP.8_1,256350452.835856,660470.752404231,497083159952.36,1939.1
Spain_ESP.9_1,42790606.69635331,132415.386720449,62968964119.97,1471.6
Sri Lanka_LKA.10_1,24765557.559221826,290654.0,6336306692.996547,255.9
Sri Lanka_LKA.11_1,27572766.747011162,332889.0,6834524784.359432,247.9
Sri Lanka_LKA.12_1,16995631.665768873,217006.0,3930217111.316788,231.2
Sri Lanka_LKA.13_1,2259362.884998988,27595.0,521961507.69655186,231.0
Sri Lanka_LKA.14_1,33667095.864437856,443746.0,7442808823.609398,221.1
Sri Lanka_LKA.15_1,1864844.3688501043,22869.0,433184513.15024847,232.3
Sri Lanka_LKA.16_1,10364367.275869556,124883.0,2576998244.208406,248.6
Sri Lanka_LKA.17_1,16073273.277580265,204241.0,3716590215.955613,231.2
Sri Lanka_LKA.18_1,9317090.810888458,118222.0,2168341601.483484,232.7
Sri Lanka_LKA.19_1,1943184.3805132776,23060.0,434287431.5276227,223.5
Sri Lanka_LKA.1_1,13064068.914108768,159117.0,3232495816.748611,247.4
Sri Lanka_LKA.20_1,14130785.359509774,172096.0,3445348734.180852,243.8
Sri Lanka_LKA.21_1,8402186.230452554,111342.0,1863478031.14859,221.8
Sri Lanka_LKA.22_1,15593115.641262334,200761.0,3472418235.6940446,222.7
Sri Lanka_LKA.23_1,21882685.17364172,282257.0,5010242188.241497,229.0
Sri Lanka_LKA.24_1,7652747.509002436,92239.0,1918884999.2833965,250.7
Sri Lanka_LKA.25_1,3231360.0247056866,40304.0,737984770.5676677,228.4
Sri Lanka_LKA.2_1,17393831.386179183,231033.0,3851329267.0891204,221.4
Sri Lanka_LKA.3_1,16473494.378725851,209029.0,3739281999.3862348,227.0
Sri Lanka_LKA.4_1,10835096.693355665,128307.0,2682469405.3495526,247.6
Sri Lanka_LKA.5_1,30634832.256550644,381504.0,7454080117.428324,243.3
Sri Lanka_LKA.6_1,20963120.149450224,269002.0,4787498198.172743,228.4
Sri Lanka_LKA.7_1,49822076.13874688,571322.0,13095408161.580252,262.8
Sri Lanka_LKA.8_1,12217671.304292114,155504.0,2831672721.5741777,231.8
Sri Lanka_LKA.9_1,11654970.231067954,146174.0,2716222432.4939766,233.1
Sudan_SDN-ADM1-1590546715-B1,83185495.29905137,795401.0,11972725725.0,143.9
Sudan_SDN-ADM1-1590546715-B10,9902638.51659819,94755.0,1424444337.0,143.8
Sudan_SDN-ADM1-1590546715-B11,44997255.27584025,430270.0,6476220645.0,143.9
Sudan_SDN-ADM1-1590546715-B12,133886232.62094653,1280189.0,19270210628.0,143.9
Sudan_SDN-ADM1-1590546715-B13,78276289.6168616,748476.0,11266152628.0,143.9
Sudan_SDN-ADM1-1590546715-B14,24866928.418047763,237816.0,3578812750.0,143.9
Sudan_SDN-ADM1-1590546715-B15,43249491.41464888,413575.0,6224674511.0,143.9
Sudan_SDN-ADM1-1590546715-B16,20471839.6869164,195799.0,2946028807.0,143.9
Sudan_SDN-ADM1-1590546715-B17,16267868.800601494,155585.0,2341049675.0,143.9
Sudan_SDN-ADM1-1590546715-B18,31205175.381906733,298416.0,4491097799.0,143.9
Sudan_SDN-ADM1-1590546715-B2,15909379.461626925,152158.0,2289463331.0,143.9
Sudan_SDN-ADM1-1590546715-B3,13414705.307061734,128334.0,1929754525.0,143.9
Sudan_SDN-ADM1-1590546715-B4,46599973.0533936,445595.0,6706893766.0,143.9
Sudan_SDN-ADM1-1590546715-B5,25915822.19223738,247825.0,3729784998.0,143.9
Sudan_SDN-ADM1-1590546715-B6,31267883.778364155,299011.0,4500118778.0,143.9
Sudan_SDN-ADM1-1590546715-B7,61305742.06913059,586219.0,8823580259.0,143.9
Sudan_SDN-ADM1-1590546715-B8,50337171.47636388,481318.0,7244863732.0,143.9
Sudan_SDN-ADM1-1590546715-B9,41221108.99297474,394172.0,5932655604.0,143.9
Suriname_1,183829.6748207071,1415.6471,66672925.91447553,362.7
Suriname_10,1212937.361628609,7091.9978,442281030.2461092,364.6
Suriname_2,402819.65624171385,2462.308,146619664.3111968,364.0
Suriname_3,61661.32934261988,459.687,22497944.740044456,364.9
Suriname_4,230614.19621065172,1566.9429,83851845.81762308,363.6
Suriname_5,735879.678354216,5331.5689999999995,266986608.8795415,362.8
Suriname_6,232167.66869763169,1383.061611,84755687.49748981,365.1
Suriname_7,3611559.3634286304,21032.636299999995,1316634617.0940552,364.6
Suriname_8,342018.8937891636,2616.9746999999998,123884732.8168022,362.2
Suriname_9,554181.0290518565,4247.6395999999995,200646843.99527875,362.1
Sweden_1,30249265.851855334,111462.04389269369,71920117670.68001,2377.6
Sweden_10,12520877.232979048,48284.0000760469,29152761705.38,2328.3
Sweden_11,23238220.373773627,72014.16163958219,54295466252.19,2336.5
Sweden_12,21432179.864823535,75282.16529920099,50325914663.8,2348.1
Sweden_13,17963025.763866007,68163.15127970664,42431501875.62,2362.2
Sweden_14,81018010.09966698,302768.2637185458,192575747090.81,2376.9
Sweden_15,116742373.435968,474697.71558160026,286423224172.92,2453.5
Sweden_16,20302173.141359743,78161.89493654856,48005768890.64,2364.6
Sweden_17,20107388.66052408,74480.5530122228,46874922898.44,2331.2
Sweden_18,18900100.653224293,68955.77966508598,44033808655.21,2329.8
Sweden_19,17140812.289125957,65074.48374727833,40145715523.73,2342.1
Sweden_2,9712573.122914407,38131.69132209805,23135685646.84,2382.0
Sweden_20,20037540.07661255,70846.80857623239,47889162518.24,2390.0
Sweden_21,106501035.11722521,408391.5657902658,255798849897.21,2401.8
Sweden_3,20843250.878456138,76161.28945290385,48990103562.71,2350.4
Sweden_4,19673966.976437084,74498.81680518399,46041263975.85,2340.2
Sweden_5,3710263.669888997,14795.886642884825,8614739079.58,2321.9
Sweden_6,18076026.961790185,71633.96735872775,42655313857.13,2359.8
Sweden_7,9404838.37198353,35247.558669539714,21441972846.39,2279.9
Sweden_8,24407969.007886797,85925.95317737239,58090276559.34,2380.0
Sweden_9,18972010.379521582,63733.49635627906,44821206205.33,2362.5
Switzerland_1,76473925.63178702,235726.0236210657,210344380167.96,2750.5
Switzerland_10,19188738.717705797,74647.98564336097,50529867483.93,2633.3
Switzerland_11,18571451.733331352,70748.78964875938,47838405304.4,2575.9
Switzerland_12,11525297.26087041,29395.795485261835,34374235732.08,2982.5
Switzerland_13,18209571.96333438,69221.52022444071,48376591394.46,2656.7
Switzerland_14,5694370.643301929,19852.09725084155,15033847529.44,2640.1
Switzerland_15,4418346.696888674,16837.996440659153,11551782052.71,2614.5
Switzerland_16,4339933.100186278,11980.986085125876,16018443046.94,3690.9
Switzerland_17,33843243.99160861,116365.74669907038,87870469956.1,2596.4
Switzerland_18,17807172.179915026,71351.41284000134,45552045521.26,2558.1
Switzerland_19,39754079.39273977,154772.8839260254,103435303712.25,2601.9
Switzerland_2,67576267.16919352,237829.20739991672,171904812046.22,2543.9
Switzerland_20,18494760.211024314,68935.03746958771,49061179771.89,2652.7
Switzerland_21,31192527.921740808,118731.19186600407,83917526380.99,2690.3
Switzerland_22,38077996.84800254,135403.7335020224,97123213041.73,2550.6
Switzerland_23,29203389.57946371,116918.16825579018,76948596160.92,2634.9
Switzerland_24,15185597.052240353,41548.06582431853,47100242932.24,3101.6
Switzerland_25,24360712.39509595,65350.51769112932,79963386189.82,3282.5
Switzerland_26,7006733.985272042,26283.23229678019,19585067283.52,2795.2
Switzerland_3,20415623.009021673,70386.89131719813,52182505175.22,2556.0
Switzerland_4,4277046.287808532,13320.13944421894,13434130276.62,3141.0
Switzerland_5,10506662.1830275,35235.931705154144,29247577683.16,2783.7
Switzerland_6,8930252.569991691,23164.264909193516,33300973856.81,3729.0
Switzerland_7,3810403.858397527,11604.897054532134,12403697157.38,3255.2
Switzerland_8,6674870.529430513,21096.14189914872,22109316451.99,3312.3
Switzerland_9,6069312.8714388,17224.34150039307,16448484145.99,2710.1
Syria_SYR-ADM1-1590546715-B1,37557261.49542079,213895.0,12477438442.0,332.2
Syria_SYR-ADM1-1590546715-B10,87122333.14733349,474319.0,35222555233.0,404.3
Syria_SYR-ADM1-1590546715-B11,2169573.752141468,11878.0,873118972.0,402.4
Syria_SYR-ADM1-1590546715-B12,24437114.195414834,129753.0,9972693769.0,408.1
Syria_SYR-ADM1-1590546715-B13,12193497.97933166,67938.0,4922249504.0,403.7
Syria_SYR-ADM1-1590546715-B15,62060838.84807046,341798.0,24908233530.0,401.4
Syria_SYR-ADM1-1590546715-B2,26785837.396495335,145083.0,10517437562.0,392.6
Syria_SYR-ADM1-1590546715-B3,54796039.65475142,298447.0,22254606890.0,406.1
Syria_SYR-ADM1-1590546715-B4,22211795.877209652,125093.0,8010989618.0,360.7
Syria_SYR-ADM1-1590546715-B5,130404623.62305881,775985.0,46130124352.0,353.7
Syria_SYR-ADM1-1590546715-B6,45162374.42447312,248536.0,17834704506.0,394.9
Syria_SYR-ADM1-1590546715-B7,37568230.98963303,228000.0,13055369726.0,347.5
Syria_SYR-ADM1-1590546715-B8,30597353.77868217,172623.0,12304439138.0,402.1
Syria_SYR-ADM1-1590546715-B9,38932102.83823282,218882.0,15807306498.0,406.0
Taiwan_A,147133383.1245678,138286.0,143809250757.0,977.4
Taiwan_B,199488462.9120783,239765.0,163631557985.0,820.3
Taiwan_C,24206753.391184125,35440.0,19760326382.0,816.3
Taiwan_D,134076419.69518174,184408.0,103182130175.0,769.6
Taiwan_E,182770956.78590676,242242.0,146729225251.0,802.8
Taiwan_F,237621502.13569877,266543.0,203944642389.0,858.3
Taiwan_G,34355153.00139103,47804.0,24985595866.0,727.3
Taiwan_H,146643335.75725678,167663.0,119626614976.0,815.8
Taiwan_I,19130619.067515425,21976.0,15508973735.0,810.7
Taiwan_J,36073395.48009834,45853.0,26957098857.0,747.3
Taiwan_K,38167592.74339078,57310.0,26947306314.0,706.0
Taiwan_M,32886815.37111151,58325.0,22716091483.0,690.7
Taiwan_N,91733028.44694981,127646.0,66641022774.0,726.5
Taiwan_O,32243137.634866036,34456.0,26483837259.0,821.4
Taiwan_P,43677422.11531126,64404.0,30675953205.0,702.3
Taiwan_Q,34813160.11258704,50905.0,24695419022.0,709.4
Taiwan_T,55437523.737242326,97961.0,38848143077.0,700.8
Taiwan_U,22116144.011931375,36326.0,15901503402.0,719.0
Taiwan_V,13498655.336431727,25695.0,9461372493.0,700.9
Taiwan_W,4088709.630532794,7411.0,2838038242.0,694.1
Taiwan_X,6213427.402875486,8461.0,4596629057.0,739.8
Taiwan_Z,433655.11790325557,913.0,321365764.0,741.1
Tajikistan_TJ-DU,19363279.84766344,85489.0,10433944326.87196,538.9
Tajikistan_TJ-GB,4901755.451321136,27702.0,2590517791.88872,528.5
Tajikistan_TJ-KT,49862076.76385174,294108.0,26239514579.65298,526.2
Tajikistan_TJ-RA,34435447.66692961,209916.0,18066048207.90896,524.6
Tajikistan_TJ-SU,47736253.004259415,273365.0,25187506111.64482,527.6
Tanzania_TZA-ADM1-1590546715-B1,43485003.447681226,407448.0,8054120413.0,185.2
Tanzania_TZA-ADM1-1590546715-B10,161523726.6614444,1513350.0,29917258085.0,185.2
Tanzania_TZA-ADM1-1590546715-B11,21881659.602427747,205088.0,4051795157.0,185.2
Tanzania_TZA-ADM1-1590546715-B12,69901199.78268315,654917.0,12947021608.0,185.2
Tanzania_TZA-ADM1-1590546715-B13,32868590.143376365,308013.0,6087277191.0,185.2
Tanzania_TZA-ADM1-1590546715-B14,39043230.62378379,365858.0,7230928943.0,185.2
Tanzania_TZA-ADM1-1590546715-B15,63853433.39727673,598259.0,11826783342.0,185.2
Tanzania_TZA-ADM1-1590546715-B16,30423660.82967926,285097.0,5634466759.0,185.2
Tanzania_TZA-ADM1-1590546715-B17,61268388.397332035,574051.0,11347985859.0,185.2
Tanzania_TZA-ADM1-1590546715-B18,57719589.60440703,540796.0,10690685742.0,185.2
Tanzania_TZA-ADM1-1590546715-B19,57527902.088167794,539004.0,10655184032.0,185.2
Tanzania_TZA-ADM1-1590546715-B2,50525596.42398913,473404.0,9358199648.0,185.2
Tanzania_TZA-ADM1-1590546715-B20,3028285.037323784,28483.0,559650888.0,184.8
Tanzania_TZA-ADM1-1590546715-B21,5682942.538350447,53325.0,1052028010.0,185.1
Tanzania_TZA-ADM1-1590546715-B22,6692114.346459714,62785.0,1238843194.0,185.1
Tanzania_TZA-ADM1-1590546715-B23,18950529.64944783,177631.0,3508907052.0,185.2
Tanzania_TZA-ADM1-1590546715-B24,4903067.618500789,46012.0,907541823.0,185.1
Tanzania_TZA-ADM1-1590546715-B25,17368872.965165533,162826.0,3216001583.0,185.2
Tanzania_TZA-ADM1-1590546715-B26,17765387.289737314,166538.0,3289408919.0,185.2
Tanzania_TZA-ADM1-1590546715-B27,59841112.37143128,560685.0,11083627352.0,185.2
Tanzania_TZA-ADM1-1590546715-B28,49146803.0379817,460479.0,9102819769.0,185.2
Tanzania_TZA-ADM1-1590546715-B29,80573672.0849579,754921.0,14923766034.0,185.2
Tanzania_TZA-ADM1-1590546715-B3,45096236.89351022,422534.0,8352584152.0,185.2
Tanzania_TZA-ADM1-1590546715-B30,43177431.812130466,404571.0,7997152581.0,185.2
Tanzania_TZA-ADM1-1590546715-B4,51999836.625700116,487216.0,9631252633.0,185.2
Tanzania_TZA-ADM1-1590546715-B5,67640274.95933191,633742.0,12528256104.0,185.2
Tanzania_TZA-ADM1-1590546715-B6,80434401.19938804,753620.0,14897973440.0,185.2
Tanzania_TZA-ADM1-1590546715-B7,39872395.67390581,373625.0,7384491826.0,185.2
Tanzania_TZA-ADM1-1590546715-B8,33539293.497830126,314291.0,6211489856.0,185.2
Tanzania_TZA-ADM1-1590546715-B9,24644321.081892606,230970.0,4563405839.0,185.2
Thailand_AREA # TH10,421586031.57185954,1656095.0,261347103673.03284,619.9
Thailand_AREA # TH11,52516485.956265956,309115.0,27270442009.54601,519.3
Thailand_AREA # TH12,66323444.82024512,356828.0,35890101058.63418,541.1
Thailand_AREA # TH13,40986029.34505037,223896.0,21627227264.826675,527.7
Thailand_AREA # TH14,10098688.35554968,78594.0,4464562596.299126,442.1
Thailand_AREA # TH15,28324013.042562015,227674.0,12575471756.651846,444.0
Thailand_AREA # TH16,7869900.211177711,59919.0,3570261667.2216673,453.7
Thailand_AREA # TH17,12063790.826379504,96830.0,5319279957.591429,440.9
Thailand_AREA # TH18,23969257.085626792,189153.0,10754243965.952349,448.7
Thailand_AREA # TH19,82192683.1549333,456945.0,42879931096.47215,521.7
Thailand_AREA # TH20,76897385.52689141,414687.0,40869863798.16915,531.5
Thailand_AREA # TH21,32879593.610262286,220657.0,15703776498.883469,477.6
Thailand_AREA # TH22,18020083.130823426,136187.0,8185943832.74895,454.3
Thailand_AREA # TH23,7424297.859493448,58536.0,3368546540.0677752,453.7
Thailand_AREA # TH24,24113211.11409832,188077.0,10949230097.15448,454.1
Thailand_AREA # TH25,29221086.13789805,210241.0,13105575861.919127,448.5
Thailand_AREA # TH26,9129624.704984559,74036.0,4059141703.672145,444.6
Thailand_AREA # TH27,21492116.41690009,176302.0,9329620344.149315,434.1
Thailand_AREA # TH28,23261904.16810314,195237.0,10160068176.565266,436.8
Thailand_AREA # TH30,88796429.90184653,719662.0,39598208393.13954,445.9
Thailand_AREA # TH31,45913033.97240015,367758.0,20182847508.540478,439.6
Thailand_AREA # TH33,38611566.32591265,304994.0,16940970350.87788,438.8
Thailand_AREA # TH34,61340756.838945374,486562.0,27506658622.524536,448.4
Thailand_AREA # TH35,20186577.33730322,156482.0,8857103072.450426,438.8
Thailand_AREA # TH36,35620100.80174728,300699.0,15363393732.120821,431.3
Thailand_AREA # TH37,11011652.89310363,86779.0,4838315222.509517,439.4
Thailand_AREA # TH38,21221067.30423172,172067.0,9294171151.296417,438.0
Thailand_AREA # TH39,17735305.796001386,140812.0,7786150924.46116,439.0
Thailand_AREA # TH40,75187412.08059914,536874.0,35708928678.3935,474.9
Thailand_AREA # TH41,43518358.78910306,361171.0,19385109214.94192,445.4
Thailand_AREA # TH42,18149815.595744126,154294.0,7948345335.034246,437.9
Thailand_AREA # TH43,10228689.804378629,86525.0,4442801521.984551,434.3
Thailand_AREA # TH44,34460506.57873172,247064.0,15938935870.42043,462.5
Thailand_AREA # TH45,44019896.56123289,331138.0,19628182799.31833,445.9
Thailand_AREA # TH46,35195159.69698602,258312.0,15689775548.957579,445.8
Thailand_AREA # TH47,34651907.84325152,288840.0,14939672845.925316,431.1
Thailand_AREA # TH49,12500205.8410054,92276.0,5571404829.409153,445.7
Thailand_AREA # TH50,87360083.90415141,557176.0,43908242589.63259,502.6
Thailand_AREA # TH51,21523967.919449832,139252.0,10754846534.9128,499.7
Thailand_AREA # TH52,31684869.966324527,244157.0,14382794317.53214,453.9
Thailand_AREA # TH53,18585493.268692095,147431.0,8324841738.712269,447.9
Thailand_AREA # TH54,20834128.916540977,160184.0,9344492335.84716,448.5
Thailand_AREA # TH55,18184219.871664286,147573.0,8028289600.180865,441.5
Thailand_AREA # TH56,18946311.87573864,145986.0,8613482557.987764,454.6
Thailand_AREA # TH57,52663587.61010232,398948.0,24091917558.026943,457.5
Thailand_AREA # TH58,7845563.730501525,64223.0,3419921640.219258,435.9
Thailand_AREA # TH60,41285359.72313634,322203.0,18605843947.529594,450.7
Thailand_AREA # TH61,11850240.307960015,98218.0,5175875578.894961,436.8
Thailand_AREA # TH62,30345312.370211486,243899.0,13510654986.546133,445.2
Thailand_AREA # TH63,19075695.424379542,151527.0,8372730405.183052,438.9
Thailand_AREA # TH64,24494312.745783627,205989.0,10649875484.094337,434.8
Thailand_AREA # TH65,38821437.45535511,300852.0,17458569059.06512,449.7
Thailand_AREA # TH66,19043092.09147062,155385.0,8334574006.751418,437.7
Thailand_AREA # TH67,33694383.21030277,275119.0,14789652484.587309,438.9
Thailand_AREA # TH70,29502970.432900432,227454.0,13402558722.111223,454.3
Thailand_AREA # TH71,48325981.82915124,350130.0,21673872104.62087,448.5
Thailand_AREA # TH72,28993918.25659635,245573.0,12671240162.778399,437.0
Thailand_AREA # TH73,37591768.840424284,246634.0,18130716771.60095,482.3
Thailand_AREA # TH74,38913308.884922266,214279.0,19367121294.06215,497.7
Thailand_AREA # TH75,6152904.979709833,49702.0,2730190230.811672,443.7
Thailand_AREA # TH76,17765563.866084896,140621.0,7994560307.50622,450.0
Thailand_AREA # TH77,18048187.61348129,132425.0,8592022039.56501,476.1
Thailand_AREA # TH78,22280774.67349644,168153.0,9874927078.023285,443.2
Thailand_AREA # TH80,55171379.69804706,438297.0,24902593728.86917,451.4
Thailand_AREA # TH81,13167165.545418633,105087.0,5935695623.761859,450.8
Thailand_AREA # TH82,10125268.897654634,76955.0,4699676367.919662,464.2
Thailand_AREA # TH83,22204450.82489406,122460.0,11649427871.915667,524.6
Thailand_AREA # TH84,39295809.93524449,287450.0,18574399145.426468,472.7
Thailand_AREA # TH85,8814093.33893231,64030.0,4016051104.8036933,455.6
Thailand_AREA # TH86,17952154.230295848,140603.0,8180245160.649808,455.7
Thailand_AREA # TH90,52346654.26780736,365365.0,25069509050.945786,478.9
Thailand_AREA # TH91,10265819.760843731,76673.0,4784591600.141688,466.1
Thailand_AREA # TH92,23334068.781251427,174323.0,10738486573.106632,460.2
Thailand_AREA # TH93,17588609.897765633,137764.0,7708247984.747279,438.3
Thailand_AREA # TH94,18351552.628384687,144386.0,8158806996.575321,444.6
Thailand_AREA # TH95,12877308.285178874,103120.0,5764708361.857098,447.7
Thailand_AREA # TH96,19919599.162846956,159838.0,8980631857.446476,450.8
Timor Leste_AREA # 01,1005712.8974694177,8052.433333171,204795091.8047257,203.6
Timor Leste_AREA # 02,1416066.0946728955,11529.599999938,278370695.1633883,196.6
Timor Leste_AREA # 03,1854205.950051409,15060.183333303,384884584.9585085,207.6
Timor Leste_AREA # 04,2938088.6190165454,24170.66666692,594404302.3599073,202.3
Timor Leste_AREA # 05,2348830.23040991,18497.908333365,499671612.9017456,212.7
Timor Leste_AREA # 06,1693550.9171853226,13539.708333305,332760385.2109739,196.5
Timor Leste_AREA # 07,7982553.20705176,43709.208333318,2269805392.5691524,284.3
Timor Leste_AREA # 08,2743830.3967601308,21776.299999771,568198175.7402922,207.1
Timor Leste_AREA # 09,1535515.773096803,12289.366666875,335942655.637114,218.8
Timor Leste_AREA # 10,1601488.2723372653,12612.958333254,340711021.7906446,212.7
Timor Leste_AREA # 11,1012046.0178852691,7727.908333343,229898512.1454013,227.2
Timor Leste_AREA # 12,1175882.5655074287,9468.199999718001,243565512.4451704,207.1
Timor Leste_AREA # 13,1882814.1600234183,15909.216666733,375406736.5805414,199.4
Togo_TGO-ADM1-1590546715-B1,26761686.587075096,256016.0,2797000631.0,104.5
Togo_TGO-ADM1-1590546715-B2,21032256.16398198,201219.0,2198130198.0,104.5
Togo_TGO-ADM1-1590546715-B3,18812181.919186346,179978.0,1966076464.0,104.5
