ISO3,ISO3_NUMERIC,COUNTRY,CONTINENT,GEM_REGION,ID_0,NAME_0,OCCUPANTS_PER_ASSET_RES,POP_RANK,UN_POP21,POP_%,BUILDINGS_TOTAL,BDG_RANK,BUILDINGS_RES,BUILDINGS_COM,BUILDINGS_IND,%_BDG_RES,%_BDG_COM,%_BDG_IND,%_IND/COM_BDG,DWELLINGS_RES,OCC_PER_DWL/BDG,AVG_HOH_PRB,%_HOH,AREA_SQM_TOTAL,AREA_RANK,AREA_SQM_RES,AREA_SQM_COM,AREA_SQM_IND,AREA_RES_PER_CAPITA,%_AREA_RES,%_AREA_COM,%_AREA_IND,COST_STRUCTURAL_USD_TOTAL,COST_NONSTRUCTURAL_USD_TOTAL,COST_CONTENTS_USD_TOTAL,COST_BDG_USD_TOTAL,COST_USD_TOTAL,TOT_COST_RANK,COST_USD_RES,COST_USD_COM,COST_USD_IND,%_COST_RES,%_COST_COM,%_COST_IND,COST_BDG_USD_COM,COST_BDG_USD_IND,COST_BDG_USD_RES,COST_CONTENTS_USD_COM,COST_CONTENTS_USD_IND,COST_CONTENTS_USD_RES,%_CONTENTS_COST/BDG_COST-RES,%_CONTENTS_COST/BDG_COST-COM,%_CONTENTS_COST/BDG_COST-IND,AVG_COST_PER_AREA_USD_TOTAL,AVG_COST_AREA_RANK,AVG_COST_PER_AREA_USD_RES,AVG_COST_PER_AREA_USD_COM,AVG_COST_PER_AREA_USD_IND,AVG_COST_AREA_COM/RES,AVG_COST_AREA_IND/RES,AVG_BDG_COST_PER_AREA_RES,AVG_BDG_COST_PER_AREA_COM,AVG_BDG_COST_PER_AREA_IND,BDG_COST_PER_CAPITA,TOT_COST_PER_CAPITA,TOT_COST_PER_CAPITA_RANK,BGD_RES_PER_CAPITA,EMPL_AGR_%,EMPL_COM_%,EMPL_IND_%,LABOR_FORCE_%,UNEMPLOYMENT_%,GDP_%_AGR,GDP_%_IND,GDP_%_MAN,GDP_%_SER,GDP_PER_CAPITA,GDP_USD,GDP_RANK,PWT10_NC_STRUC,BDG_COST / PWT_NC
KEN,404,Kenya,Africa,Africa,KEN,Kenya,53744611.0,27.0,54985702.0,0.9774288414104452,14370807.0,22.0,14171207.0,175445.0,24155.0,0.9861107312901773,0.012208430605184525,0.0016808381046381042,0.13767847473567216,14773415.0,3.6379273851035796,3.6,1.0105353847509944,1134815883.0,32.0,1095241786.0,32775683.0,6798414.0,20.378634538819156,0.9651272972181338,0.02888193890391645,0.0059907638779497065,123993339730.0,75030005790.0,43876966818.0,199023345520.0,242900312224.0,72.0,229691947579.0,11160287045.0,2048077600.0,0.9456222821450333,0.04594595594717929,0.008431761907787444,8180268978.0,1346795696.0,189496280846.0,2980018161.0,701281931.0,40195666726.0,0.2121184993528514,0.3642934198147341,0.5207040184957645,214.04380733715902,183.0,209.7180280327617,340.5050947374613,301.2581463853187,1.6236329224126995,1.4364914128329338,173.01776034136813,249.5834786417723,198.10439552519162,3703.1311943070905,4519.528706310666,171.0,0.26367679914922076,54.3400001525879,39.439998626709,6.21999979019165,67.8,5.01,34.1496536062322,16.1464175862083,7.54190912861537,43.220814220419,1816.54712375218,95503088538.092,65.0,126835614648.39,1.5691440142559858
KIR,296,Kiribati,Oceania,Oceania,KIR,Kiribati,110136.00000000001,188.0,121388.0,0.9073054997199065,26061.0,191.0,24879.0,1066.0,116.0,0.9546448716472891,0.04090403284601512,0.004451095506695829,0.10881801125703565,17771.9999,6.197164113195838,5.9,1.0503667988467522,902928.334,211.0,790863.7844,101738.3217,10326.2279,7.180792696302752,0.8758876586544243,0.11267596537733636,0.011436375968239357,493028881.2475,366896275.3348,209700034.5532,859925156.5823001,1069625191.1350999,208.0,932380500.1043999,125038550.81,12206140.2207,0.8716889877237707,0.11689940723750859,0.011411605038720796,62519275.4048,4882456.0883,792523425.0892,62519275.4049,7323684.1325,139857075.0158,0.17647058823536835,1.0000000000015996,1.500000000010241,1184.6180376205803,62.0,1178.9394311585067,1229.0211664657331,1182.0521819685966,1.0424803293397462,1.0026402974807884,1002.0985164853125,614.5105832309007,472.82087278937547,7807.848084026113,9711.857985900158,139.0,0.2258934408367836,,,,35.81,8.6,,,,,1655.05069337521,194647201.946472,192.0,,
XKX,900,Kosovo,Europe,Europe,XKX,Kosovo,1793999.9999,152.0,7874965732.0,0.0002278105151124739,292265.6,151.0,247680.0,37436.6,7149.0,0.8474483483516364,0.12809102405483233,0.024460627593531365,0.19096285453273001,412892.7829,4.344953639779399,5.4,0.8046210444035923,31174735.0194,158.0,25930383.6556,3289071.8359,1955279.5279,14.453948526781158,0.831775591339062,0.10550440393008038,0.06272000473085759,5840828712.780001,9540746205.470001,7458605313.490001,15381574918.25,22840180231.800003,148.0,14158994697.34,5819049464.56,2862136069.9,0.6199160669330738,0.2547724845208636,0.1253114485460625,2909524732.04,1144854428.0500002,11327195758.16,2909524732.07,1717281641.96,2831798939.46,0.24999999999293737,1.000000000010311,1.4999999998995504,732.6503406552321,101.0,546.0387661592574,1769.2071669111824,1463.7989244299906,3.2400761201544,2.680760076296597,436.83101293851263,884.6035833826222,585.5195698180256,8573.899063047598,12731.427108736425,133.0,0.138060200676592,,,,34.7400016784668,26.0,7.67510553215558,26.3823561581974,11.6656406840378,46.8324164713358,4445.89070247935,7953156068.06986,147.0,,
KWT,414,Kuwait,Asia,Middle_East,KWT,Kuwait,4322264.0,127.0,4328553.0,0.9985470895239125,631992.0,134.0,569136.0,56124.0,6732.0,0.900543044848669,0.08880492158128583,0.01065203357004519,0.11994868505452214,699582.0,6.178352216037577,,,150209776.0,116.0,124109369.0,21471559.0,4628848.0,28.713972353377766,0.8262402907784111,0.14294381878313966,0.030815890438449227,61611376948.0,72494725556.0,53422104302.0,134106102504.0,187528206835.0,80.0,142085662574.0,40180752219.0,5261792042.0,0.7576762182716149,0.214265111884495,0.0280586698438901,24837482223.0,2545406366.0,106723213915.0,15343269976.0,2716385679.0,35362448647.0,0.33134729877198527,0.6177465911497192,1.0671717157951037,1248.4420909794846,57.0,1144.842357340484,1871.347684581264,1136.7389989906776,1.634589839013715,0.9929218566225738,859.9126300851631,1156.7619390375892,549.9006158767797,31026.818931930116,43386.56936156607,66.0,0.13167543676184518,1.77999997138977,76.0699996948242,22.1499996185303,,,0.384579820231552,58.3801905618255,7.17306479336631,54.7228624210634,32373.2511149607,136196760180.976,58.0,191296246156.67,0.7010388609202934
KGZ,417,Kyrgyzstan,Asia,Central_Asia,KGZ,Kyrgyzstan,6636805.0,110.0,6628347.0,1.0012760345829812,774790.0,129.0,674818.0,64001.0,35971.0,0.870968907704023,0.0826043185895533,0.046426773706423674,0.5620380931547945,1330177.0,4.989414942522687,4.0,1.2473537356306716,131463765.0001,120.0,113065136.0003,10925109.9999,7473518.9999,17.036079258061672,0.8600479074991805,0.08310358371290895,0.05684850878791061,34678216383.898895,27989398315.3649,13033241951.0261,62667614699.2638,75700856693.3739,116.0,62386039388.4234,8311554081.0527,5003263223.8977995,0.8241127262418954,0.10979471625689291,0.06609255750121168,6022560013.005699,3092447371.014,53552607315.2441,2288994032.0545,1910815835.9641,8833432083.0075,0.16494868365621118,0.38006994153838647,0.6178976088241566,575.8305849015986,116.0,551.7707897884443,760.7753222739888,669.4655120251579,1.378788686087713,1.2133036478459456,473.6438588381657,551.2585239929689,413.78731639745325,9442.437241905374,11406.21981410843,136.0,0.1016781418167326,19.3199996948242,55.3300018310547,25.3600006103516,,,11.6651082284086,28.4895220130683,14.7110325960459,49.8516966571136,1374.03113639092,8871019822.76703,145.0,28302675625.82,2.2141940051100084
LAO,418,Laos,Asia,Southeast_Asia,LAO,Laos,6492225.6,111.0,7379358.0,0.8797818997262363,1262901.0,111.0,1148643.0,89001.0,25257.0,0.9095273501248317,0.07047345753942708,0.01999919233574128,0.28378332827721037,1183370.0,5.486217835503688,4.7,1.1672803905326996,90562195.0,135.0,81769635.0,5380260.0,3412300.0,12.595008251099593,0.9029113638422743,0.05940955825993396,0.03767907789779168,8185526509.430201,6949147040.569799,4432586799.0053005,15134673550.0,19567260349.0053,153.0,17270926110.577,1300877245.4213,995456993.007,0.8826440596450166,0.06648233949048621,0.05087360086449731,850945800.0,537227500.0,13746500250.0,449931445.4213,458229493.007,3524425860.577,0.2563871382883072,0.5287427770620643,0.8529524140275768,216.06433400830554,182.0,211.2144209837429,241.78705962561287,291.72610644052395,1.1447469282612248,1.3811846041657259,168.1125304032481,158.16072085735632,157.43853119596753,2331.199573532996,3013.952618806916,193.0,0.17692592198274812,61.439998626709,25.6200008392334,12.9399995803833,,,15.1673302157703,31.4083296243682,7.54860776626813,42.3401232799039,2544.95255026876,18245925331.2396,115.0,34608730545.83,0.43730796568681346
LVA,428,Latvia,Europe,Europe,LVA,Latvia,1912999.9999000002,151.0,1866934.0,1.0246746804654048,383275.5478,146.0,349765.3478,20310.2,13200.0,0.9125689071678368,0.052991118574040166,0.03443997425812302,0.6499197447587911,1051194.2943,1.8198348395468458,2.2,0.8271976543394752,63295455.1242,142.0,48602580.8191,6405864.8366,8287009.4685,25.406471940219888,0.7678684152555778,0.10120576309989784,0.1309258216445243,26892336472.46,44126821778.69,37554003601.97,71019158251.15,108573161854.66,99.0,63771691213.71999,20812170245.24,23989300395.7,0.5873614632231776,0.19168798153912042,0.22095055523770188,10406085122.6,9595720157.59,51017352970.96,10406085122.59,14393580236.630001,12754338242.75,0.250000000000196,0.999999999999039,1.5000000000255322,1715.3389866873522,43.0,1312.1050392587133,3248.9243491884768,2894.807890214974,2.476116051672196,2.2062318210822696,1049.6840314066415,1624.462174591116,1157.9231560027267,37124.49464446546,56755.442687054645,53.0,0.18283604172414195,7.28999996185303,68.9899978637695,23.7199993133545,61.23,6.31,3.72965159719927,18.5806893922863,10.4035023509137,64.6838207289992,17794.4786167812,34055464655.3254,100.0,197392634143.08,0.3597862633499879
LBN,422,Lebanon,Asia,Middle_East,LBN,Lebanon,6755138.0,109.0,6769151.0,0.9979298733327119,564363.0,138.0,477405.0,74164.0,12794.0,0.8459183185290319,0.13141187498117346,0.022669806489794688,0.1725095733779192,2179193.0,3.0998346635658245,,,212356916.0,99.0,180236376.0,26818292.0,5302248.0,26.681375865304307,0.8487426705707103,0.12628876188802818,0.024968567541261526,95927893624.0,93071519053.0,75574675503.0,188999412677.0,264574088217.0,67.0,201259749418.0,57089622805.0,6224715994.0,0.7606933497316999,0.21577934252645287,0.023527307741847244,35299791740.0,3011146166.0,150688474771.0,21789831047.0,3213569823.0,50571274633.0,0.3356014765552093,0.6172793088268798,1.067224786124846,1245.8934382763405,58.0,1116.6433429509257,2128.756850175246,1173.9767724934782,1.9063892366470687,1.0513444421663223,836.0602788140835,1316.2580130009771,567.8999107548345,27978.61608112225,39166.348373193854,69.0,0.0706728715238682,11.3199996948242,65.0999984741211,23.5900001525879,48.79,11.35,3.07320997586484,12.7619283371496,5.62394816350022,78.8477009715948,7583.69914645363,51991634491.6345,87.0,149092253864.01,1.2676675533350652
LSO,426,Lesotho,Africa,Africa,LSO,Lesotho,2141867.0,147.0,2159067.0,0.992033595993084,549173.0,139.0,538282.0,8461.0,2430.0,0.9801683622465052,0.015406802592261454,0.0044248351612333455,0.28720009455147144,573369.0,3.735582146924581,3.7,1.009616796466103,47761297.0,151.0,45534648.0,1552312.0,674337.0,21.25932562572746,0.9533796370730887,0.032501462428878344,0.014118900498032957,4242293889.0,2269832744.0,949673845.0,6512126633.0,7461800478.0,176.0,6963771010.0,363035903.0,134993565.0,0.9332561263908938,0.048652587813136645,0.018091285795969525,271545220.0,89087720.0,6151493693.0,91490696.0,45905841.0,812277308.0,0.13204554024404166,0.3369261885736748,0.5152880890879237,156.23111068361482,210.0,152.93345432251942,233.86787127845434,200.18709487985979,1.5292132928957018,1.3089817121222396,135.09478964238397,174.929537361046,132.11157032759584,3040.397294976766,3483.783296535219,187.0,0.25131439066944866,44.2999992370605,42.3899993896484,13.3100004196167,49.92,22.44,4.7312011112533,30.9211696952236,16.4686854138197,51.988111007242,1113.37214033581,2366213068.57507,166.0,7784518879.86,0.8365483767851196
LBR,430,Liberia,Africa,Africa,LBR,Liberia,5019249.0,123.0,5180208.0,0.9689280816523198,989164.0,119.0,940690.0,40282.0,8192.0,0.9509949816208435,0.04072327743427784,0.008281740944878706,0.20336626781192593,968879.0,5.180470419938919,5.2,0.9962443115267151,81336448.0,136.0,71612361.0,7407611.0,2316476.0,14.267545005238832,0.8804461316038783,0.09107369675154735,0.0284801716445744,7519587404.0,3751266303.0,2623552594.0,11270853707.0,13894406300.0,158.0,11255951962.0,2060780573.0,577673765.0,0.8101067234517246,0.14831728168190964,0.041575994866365755,1540383329.0,382309965.0,9348160413.0,520397267.0,195363813.0,1907791514.0,0.20408202573705664,0.3378362107682873,0.5110089479357411,170.82632253623862,200.0,157.1788976766176,278.197731090361,249.37610620615106,1.7699432633935983,1.5865749785268344,130.5383635235822,207.946034018255,165.03946727701907,2245.525915729624,2768.2241506647706,198.0,0.1874164840198205,42.6199989318848,47.2299995422363,10.1499996185303,,,39.1132362971578,11.9679997978191,1.68644829027388,48.9187606482437,621.892953622715,3070518100.0,163.0,8213721340.0,1.3721982083945399
LBY,434,Libya,Africa,Africa,LBY,Libya,6846200.0,108.0,6958538.0,0.983856091610048,1170717.0,114.0,1103255.0,44674.0,22788.0,0.9423754844253565,0.038159521045649805,0.019464994528993772,0.5100953574786229,1247760.0,5.486792331858691,5.6,0.9797843449747663,119125132.0,122.0,102793417.0,9847760.0,6483955.0,15.014667552803015,0.8629028591548591,0.08266735855537184,0.054429782289769045,21955365548.0,19916206143.0,12484557952.0,41871571691.0,54356129614.0,126.0,44235222394.0,6494827106.0,3626080114.0,0.8138037551262065,0.11948656300810623,0.06670968186568722,4396748893.0,2064708397.0,35410114401.0,2098078200.0,1561371748.0,8825108004.0,0.24922562813721874,0.47718854341222894,0.7562190139143411,456.2943914639272,133.0,430.3312768949008,659.5232932159191,559.238938888379,1.532594372351405,1.2995544802683752,344.47842512132854,446.4719787037864,318.43348650630674,6116.031037801992,7939.605856387485,147.0,0.16114852034705385,16.4099998474121,59.1699981689453,24.4300003051758,,,,,,,7685.94813248318,52091152228.3425,86.0,,
LIE,438,Liechtenstein,Europe,Europe,LIE,Liechtenstein,38000.0,205.0,38254.0,0.9933601714853348,14173.794100000001,200.0,10439.1941,3141.6,593.0,0.736513739817908,0.2216484857784127,0.04183777440367925,0.1887573211102623,15886.8204,2.3919197827653416,2.3,1.0399651229414528,2303120.3883999996,202.0,1156320.9590999999,990693.2449,156106.1844,30.429498923684207,0.5020670933764376,0.4301526094292641,0.06778029719429843,2849108366.24,4471997467.450001,5454978323.92,7321105833.690001,12776084157.470001,160.0,3452806854.04,8295494290.99,1027783012.44,0.2702554876347767,0.6492986574559888,0.08044585490923441,4147747145.4900002,411113205.02000004,2762245483.18,4147747145.55,616669807.53,690561370.84,0.25000000001629114,1.0000000000144658,1.4999999999999998,5547.293238259973,1.0,2986.0280805836346,8373.423694664782,6583.871205297361,2.8042012562146277,2.2048925956551986,2388.822464421937,4186.711847327344,2633.548482400804,192660.6798339474,336212.74098605267,2.0,0.2747156342105263,,,,,,,,,,,,,,
LTU,440,Lithuania,Europe,Europe,LTU,Lithuania,2787000.0,140.0,2689862.0,1.036112633287507,599223.3177,136.0,507533.3076,69890.0101,21800.0,0.8469852434115315,0.11663432986596542,0.03638042672250302,0.31191868435572023,1331551.972,2.0930463538827606,2.1,0.9966887399441717,96415159.3835,132.0,60459790.2357,16230836.6505,19724532.4973,21.693502058019373,0.6270776361548678,0.16834320198487027,0.20457916186026195,41558464882.26,67631202554.22,74216970820.89,109189667436.47998,183406638254.97,81.0,77320738456.87,48987167499.21,57098732298.89,0.4215809154594476,0.2670959348325689,0.3113231497079835,24493583749.45,22839492920.03,61856590766.99999,24493583749.54,34259239379.699997,15464147691.650002,0.2499999999983834,1.0000000000036744,1.4999999999848945,1902.2593482986795,35.0,1278.8787085671036,3018.1541810847393,2894.807889956631,2.3600003353456214,2.2635515554090864,1023.102966878559,1509.07709053282,1157.9231560066833,39178.20862449946,65807.9075188267,46.0,0.18210739418729818,6.44000005722046,67.8600006103516,25.7000007629395,62.09,6.26,3.22323174459562,25.2502265995965,16.1094734202361,61.3665676676386,19555.2110652539,54639938780.2352,84.0,151996950132.48,0.7183674892246894
LUX,442,Luxembourg,Europe,Europe,LUX,Luxembourg,620000.0,167.0,634814.0,0.9766640307239601,130887.0389,167.0,119597.3389,9189.7,2100.0,0.913744706161276,0.07021092445235233,0.016044369386371687,0.22851670892412154,234576.1412,2.6430650484244556,2.4,1.1012771035101898,29205760.9717,159.0,22046354.6585,5141688.5216,2017717.7916,35.558636545967744,0.7548632161943196,0.17605048971612924,0.06908629408955111,23361656227.29,37918639112.2,32253082297.78,61280295339.48999,93533377637.13998,106.0,52036451214.939995,30523637987.04,10973288435.16,0.5563409825400927,0.3263395245433728,0.1173194929165346,15261818993.45,4389315374.03,41629160972.009995,15261818993.53,6583973061.25,10407290243.0,0.24999999999994,1.0000000000052418,1.5000000000467044,3202.566018662297,14.0,2360.319972212607,5936.500793233893,5438.465419120112,2.5151254334677806,2.304122103420578,1888.255977772716,2968.2503966033323,2175.3861676311935,98839.18603143547,150860.2865115161,16.0,0.19289893370967742,0.680000007152557,88.5100021362305,10.8100004196167,60.65,5.59,0.226573207875215,11.3171594154927,4.55033489337294,79.1581586192251,114685.168424149,71104919108.1411,72.0,165301455660.27,0.37071842528376864
MAC,446,Macao,Asia,East_Asia,MAC,Macao,526401.0,170.0,658391.0,0.7995264212299378,4833.0,210.0,3345.0,899.0,589.0,0.6921166977032899,0.18601282847092904,0.12187047382578109,0.6551724137931034,170524.0,3.0869613661420092,3.1,0.9957939890780675,70746962.9854,140.0,59292240.0,11186309.5239,268413.4615,112.63702006645124,0.8380888379934569,0.15811716930108377,0.0037939927054592044,11982743130.4112,11692957911.2555,15689620332.7921,23675701041.666702,39365321374.458694,135.0,30627353030.3029,8525393939.3938,212574404.76200002,0.7780287817026377,0.21657117589100416,0.005400042406358307,4368666666.6667,87234375.0,19219800000.0,4156727272.7272,125340029.762,11407553030.3029,0.5935313078337392,0.9514864808623152,1.4368192557349095,556.4241871779356,120.0,516.5490969864336,762.1274845988262,791.9662582273284,1.4754211923805616,1.5331868022762765,324.15371724866526,390.53690203483717,325.00000004657,44976.5502756771,74782.00340512022,42.0,0.006354471211110921,0.400000005960464,89.9400024414063,9.65999984741211,70.3,1.75,,4.23258551664952,0.559851544983577,94.040232028361,86117.6554287201,55153707948.7021,83.0,115155170939.85,0.20559824494579956
MDG,450,Madagascar,Africa,Africa,MDG,Madagascar,27608594.0,49.0,28427333.0,0.9711988810206008,6309469.0,47.0,5998220.0,231233.0,80016.0,0.9506695412878643,0.036648567415102605,0.012681891297033078,0.3460405737935329,6256231.0,4.412975479965493,4.5,0.9806612177701096,537922481.0,57.0,470907331.0,44216840.0,22798310.0,17.05654880505686,0.8754185735546531,0.08219927882136609,0.042382147623980786,55000088742.0,32075913099.0,21221805372.0,87076001841.0,108297807191.0,100.0,87416588135.0,14589616257.0,6291602799.0,0.8071870557898487,0.13471755925093615,0.05809538495921512,10381310126.0,4142270697.0,72552421018.0,4208306164.0,2149332098.0,14864167110.0,0.2048748601554213,0.4053733211822941,0.518877749722304,201.32604792734068,188.0,185.63437513144174,329.9561039866259,275.967946703067,1.7774515294001696,1.4866209262571275,154.0694235189131,234.78181900832354,181.69200686366665,3153.945537429396,3922.612183402023,180.0,0.21725916212900953,64.120002746582,27.1499996185303,8.72999954223633,,,23.2115268051322,17.1255507360602,,51.8659217618186,526.224572187396,14191911512.041,128.0,31028406454.99,2.8063317388636437
MWI,454,Malawi,Africa,Africa,MWI,Malawi,19074242.0,63.0,19647681.0,0.9708139092852739,4109539.0,59.0,4050770.0,45906.0,12863.0,0.985699369199319,0.01117059602062421,0.0031300347800568384,0.28020302356990373,4249725.0,4.4883473636529425,4.5,0.9974105252562094,337683326.0,78.0,325553083.0,8466282.0,3663961.0,17.067681274044862,0.964078051635869,0.025071661370689058,0.010850286993441897,35170412836.0,17381569953.0,10289549310.0,52551982789.0,62841532086.0,120.0,59476907809.0,2403978266.0,960646011.0,0.9464585893228153,0.03825460943107026,0.015286801246114355,1798811417.0,636481596.0,50116689776.0,605166845.0,324164426.0,9360218039.0,0.18676848133498322,0.3364259528713009,0.5093068331232629,186.09604693955188,194.0,182.69496102114934,283.9473414658288,262.18783742512545,1.5542155069780943,1.4351125830710447,153.94321968684903,212.46769443777092,173.71407501335304,2755.1282399059423,3294.575589740342,189.0,0.21236859635103716,76.3600006103516,18.2700004577637,5.36999988555908,,,23.3470836482133,18.8086177953478,11.7107945331788,51.6981152757201,583.110203584039,10862613621.906,143.0,7392644759.8,7.108684983048169
MYS,458,Malaysia,Asia,Southeast_Asia,MYS,Malaysia,27484595.599999998,50.0,32776195.0,0.8385535782905855,6582369.0,46.0,5971742.0,519942.0,90685.0,0.9072329430331237,0.07899010219572923,0.013776954771146984,0.1744136846032827,7288273.0,3.7710710891318144,4.2,0.8978740688409081,855812750.0,41.0,757332600.0,67378600.0,31101550.0,27.554802370823314,0.8849279237777189,0.07873054006264806,0.03634153615963305,212793163649.7531,255936636725.2469,173339131242.92133,468729800375.0,642068931617.9214,45.0,545691095147.05884,69280684970.8626,27097151499.9999,0.8498948761965412,0.10790225404036484,0.04220286976309378,41901616000.0,12898022500.0,413930161875.0,27379068970.8626,14199128999.9999,131760933272.0588,0.3183168210676283,0.6534131994065002,1.1008764328019973,750.2446436068186,99.0,720.543517005684,1028.229808438623,871.2476227069037,1.4270197207679711,1.2091533712321652,546.5632429859747,621.8831498428284,414.70674291152693,17054.27313527582,23361.047073871498,95.0,0.21727596384936443,10.2799997329712,62.7200012207031,27.0100002288818,68.69,3.26,7.255789664921,37.4014196594659,21.4427628430143,54.2134734740023,11414.2026894664,364681367531.684,34.0,757645258323.58,0.6186665794123032
MLI,466,Mali,Africa,Africa,MLI,Mali,20237401.0,60.0,20855724.0,0.9703523598605351,3285182.0,69.0,3197554.0,71615.0,16013.0,0.973326287554236,0.02179940106819044,0.004874311377573602,0.22359840815471618,3368584.0,6.007687799977676,5.8,1.0358082413754615,278466140.0,92.0,260712099.0,13189813.0,4564228.0,12.88268681339071,0.9362434477671145,0.04736594905218997,0.016390603180695507,16859101762.0,8112446029.0,5685731291.0,24971547791.0,30657279052.0,144.0,27844996186.0,2111460181.0,700822685.0,0.908267042837367,0.06887304569393134,0.022859911468701595,1581744345.0,462607875.0,22927195571.0,529715835.0,238214813.0,4917800643.0,0.21449638826391812,0.33489345903114326,0.5149389491045737,110.09338173754267,214.0,106.80362090138364,160.08264719143477,153.546817775098,1.4988503745509334,1.437655544626847,87.94066581083374,119.92166568244751,101.35511963907149,1233.9305719642557,1514.8822248469553,215.0,0.15800220591567068,62.439998626709,30.0,7.55999994277954,,,37.3288610751519,20.9214147199355,6.61232605798192,33.4939714808061,879.122775162059,17281815733.9596,117.0,19452183255.84,1.2837401058054991
MLT,470,Malta,Europe,Europe,MLT,Malta,502999.99990000005,172.0,442790.0,1.135978680412837,117256.7279,169.0,94354.7279,13030.0,9872.0,0.8046849813212296,0.11112368759865421,0.08419133108011621,0.7576362240982348,223850.0,2.247040428411883,2.5,0.8988161713647532,22079924.2322,164.0,19054530.6948,1132227.0155,1893166.5219,37.8817707725411,0.8629798949677575,0.05127857340419809,0.08574153162804439,8499081421.58,13963132751.69,12026700164.0,22462214173.27,34488914336.97,140.0,20151598963.41,6060088528.7,8277226844.86,0.5842920645898303,0.17571120011174016,0.2399967352984295,3030044264.36,3310890738.19,16121279170.72,3030044264.3599997,4966336106.97,4030319792.67,0.24999999999937972,0.9999999999999999,1.4999999999048594,1562.0032919620935,48.0,1057.5751922827146,5352.361713453568,4372.1599495394075,5.060975098991124,4.1341362594770725,846.0601538257519,2676.1808567356165,1748.8639799457042,44656.48941895755,68566.43010701121,44.0,0.18758395212476817,1.01999998092651,80.0699996948242,18.9200000762939,61.5,3.62,0.711852930551147,12.5678859502832,7.27810183358727,75.7129703059846,30186.1959621979,15215714309.0974,125.0,22528416031.19,0.9970614064553698
MHL,584,Marshall_Islands,Oceania,Oceania,MHL,Marshall Islands,53148.9998,202.0,59618.0,0.8914924989097253,12123.0,202.0,11407.0,573.0,143.0,0.9409387115400478,0.04726552833457065,0.011795760125381506,0.24956369982547993,7848.2071,6.772119940616756,6.8,0.99589999126717,1208986.4178,208.0,974732.0767999999,201063.1836,33191.157400000004,18.339612795497988,0.8062390631101761,0.16630723111503262,0.027453705774791216,588004009.8396,674467768.6653999,501183831.0001,1262471778.505,1763655609.5022,205.0,1468159407.1664,240696183.2712,54800019.0646,0.8324524353032817,0.13647572801309982,0.0310718366836185,156169850.9444,31225089.0843,1075076838.4763,84526332.3303,23574929.9797,393082568.6901,0.36563206891073347,0.5412461612734284,0.7549996067602411,1458.7886046822055,52.0,1506.2184184871592,1197.1171398044053,1651.0427281634954,0.7947832300489233,1.0961509352818812,1102.945993124313,776.7202734394583,940.76529805797,23753.443776095297,33183.232349411024,76.0,0.21462304169268676,,,,44.48,6.43,20.1507795384825,14.0595050074709,4.7104302892064,68.0404255870029,4073.10982973584,239462200.0,191.0,,
MTQ,474,Martinique,North America,Caribbean_Central_America,MTQ,Martinique,384398.0,176.0,374743.0,1.025764323816589,105404.0,171.0,99967.0,4260.0,1177.0,0.9484175173617699,0.04041592349436454,0.011166559143865508,0.2762910798122066,104856.0,3.6659609369039443,,,28365641.7918,160.0,25470582.6796,2326944.0,568115.1122,66.26096566475373,0.8979378244479944,0.0820338921671315,0.020028283384874158,3902305379.427,3746992020.4709997,3738390080.922,7649297399.898001,11387687480.82,164.0,8240606321.22,2898896061.6,248185098.0,0.723641769683217,0.25456406899842826,0.02179416131835476,1748370808.8000002,124198439.4,5776728151.698,1150525252.8,123986658.6,2463878169.522,0.4265179362469692,0.6580556292801906,0.9982948191537421,401.4605967460245,139.0,323.5342679388367,1245.7953700647715,436.8570606032895,3.8505824375311177,1.3502651925757556,226.79999999861488,751.3592113948596,218.61491928818296,19899.42039214044,29624.731348290054,84.0,0.26006118658265653,,,,,,,,,,,,,,
MRT,478,Mauritania,Africa,Africa,MRT,Mauritania,4616294.0,126.0,4775110.0,0.9667408708909323,1140073.0,115.0,1097576.0,30809.0,11688.0,0.9627243167762064,0.02702370813097056,0.010251975092823003,0.3793696647083644,1160618.0,3.9774447751111905,4.0,0.9943611937777976,98363277.0,131.0,89172597.0,5866140.0,3324540.0,19.31692327221793,0.9065639100250797,0.05963750069042535,0.03379858928449486,9357463786.0,5826696212.0,3298111672.0,15184159998.0,18482271655.0,155.0,15907843513.0,1739536186.0,834891956.0,0.8607082403042409,0.09411917639082013,0.045172583304938986,1271009328.0,548526749.0,13364623921.0,468526853.0,286365214.0,2543219605.0,0.19029488746060466,0.3686258178272001,0.5220624418445635,187.89808776907665,193.0,178.3938569491253,296.53847095364245,251.13006791917078,1.6622683988395959,1.4077282268233515,149.8736648995431,216.6687682189651,164.9932769646327,3289.2532403698724,4003.703328904095,178.0,0.2377612864345295,30.8299999237061,51.560001373291,17.6100006103516,,,18.6995088206177,25.0813663260113,,46.0694908959523,1679.44260484157,7600650037.8463,148.0,31975619341.8,0.4748667988472883
