NAME0_ID1,ADO/E,MUR,Masonry,Others,RC,W,ADO/E_%,MUR_%,Masonry_%,Others_%,RC_%,W_%
Madagascar_MDG-ADM1-1590546715-B22,78877.0,127512.0,6700.0,67909.0,5398.0,102560.0,0.20279157539670298,0.3278314256625428,0.017225598782381554,0.17459301309145508,0.013878176451835169,0.2636802106150824
Madagascar_MDG-ADM1-1590546715-B3,55803.0,90212.0,4737.0,48041.0,3814.0,72557.0,0.20279905801631026,0.3278481196668169,0.017215188033318313,0.17459042607317818,0.013860824817199925,0.26368638339317646
Madagascar_MDG-ADM1-1590546715-B4,31893.0,51560.0,2706.0,27461.0,2180.0,41473.0,0.20278750961703534,0.32783758178454026,0.01720575051025923,0.1746072116637948,0.01386124763945496,0.2637006987849154
Madagascar_MDG-ADM1-1590546715-B5,26413.0,42702.0,2242.0,22741.0,1805.0,34346.0,0.20278850509408902,0.327848966210873,0.017213183978379874,0.17459635006794677,0.013858071847000745,0.2636949228017106
Madagascar_MDG-ADM1-1590546715-B6,24205.0,39129.0,2057.0,20839.0,1652.0,31474.0,0.20279667549180602,0.3278343778276752,0.01723415664063809,0.17459532826167096,0.013840946412413284,0.2636985153657964
Madagascar_MDG-ADM1-1590546715-B7,43561.0,70414.0,3702.0,37501.0,2977.0,56638.0,0.20280456067004046,0.3278226012952005,0.017235198539989664,0.17459135074234264,0.013859855768111624,0.26368643298431516
Madagascar_MDG-ADM1-1590546715-B8,85274.0,137855.0,7246.0,73417.0,5834.0,110876.0,0.20279094986468554,0.3278343503716986,0.017231784866659373,0.1745936999110587,0.013873893584334914,0.2636753214015629
Madagascar_MDG-ADM1-1590546715-B9,60836.0,98348.0,5168.0,52377.0,4162.0,79105.0,0.20278937052494034,0.32783103774717,0.017226896358618116,0.1745923278977053,0.013873518313577514,0.2636868491579888
Malawi_MWI-ADM1-1590546715-B1,882631.0,684430.0,14715.0,38970.0,12034.0,189318.0,0.4844036928858931,0.3756274360654586,0.008075855415021585,0.02138743360675441,0.006604474622111434,0.10390110740476088
Malawi_MWI-ADM1-1590546715-B2,845241.0,655440.0,14091.0,37322.0,11524.0,181298.0,0.4844021144857403,0.3756283970116613,0.008075460366000426,0.02138899522956979,0.006604329377460004,0.10390070352956819
Malawi_MWI-ADM1-1590546715-B3,262801.0,203787.0,4379.0,11606.0,3584.0,56368.0,0.4844034837104281,0.37562692963457905,0.008071517441592553,0.02139256255472098,0.006606147182157504,0.10389935947652182
Malaysia_MY-01,,314813.0,,108990.0,411329.0,42148.0,,0.35885122195878166,,0.12423627576144447,0.4688685482400146,0.04804395403975926
Malaysia_MY-02,,180414.0,,104634.0,221304.0,26326.0,,0.33869241830899716,,0.19643011350196554,0.41545549093448575,0.04942197725455153
Malaysia_MY-03,,79167.0,,66101.0,82909.0,130381.0,,0.2207927308831486,,0.1843523223578891,0.23122897829639835,0.36362596846256395
Malaysia_MY-04,,74226.0,,40215.0,105905.0,10266.0,,0.3218652975560682,,0.1743838135049347,0.45923455847917716,0.04451633045981996
Malaysia_MY-05,,104291.0,,49566.0,134359.0,14671.0,,0.3443231304083701,,0.16364518780931503,0.4435944758276189,0.04843720595469598
Malaysia_MY-06,,112753.0,,70939.0,134029.0,38216.0,,0.31677796913498735,,0.19930212369042835,0.37655259217221027,0.10736731500237402
Malaysia_MY-07,,218509.0,,123052.0,288064.0,51601.0,,0.3207584560777187,,0.18063315258078816,0.42286113565835715,0.07574725568313599
Malaysia_MY-08,,21982.0,,11128.0,23616.0,7080.0,,0.3445130551985707,,0.17440366109770242,0.3701219321066984,0.1109613515970285
Malaysia_MY-09,,91755.0,,65598.0,164475.0,18554.0,,0.2695647830966385,,0.1927187689125747,0.483207102608246,0.05450934538254079
Malaysia_MY-10,,84237.0,,96070.0,111379.0,244739.0,,0.15703406813627255,,0.17909306986065154,0.20763200820245142,0.4562408538006245
Malaysia_MY-11,,157216.0,,78033.0,176011.0,169810.0,,0.270562927013957,,0.1342919097526976,0.30290842755606034,0.29223673567728503
Malaysia_MY-12,,372117.0,,168277.0,616979.0,45213.0,,0.30943067689129927,,0.13992928572260113,0.5130435577996085,0.037596479586491115
Malaysia_MY-13,,66400.0,,40465.0,85574.0,56866.0,,0.26634042638535127,,0.16231122520607288,0.34325023565512125,0.2280981127534546
Malaysia_MY-14,,63121.0,,36478.0,122171.0,19353.0,,0.26177925788912715,,0.15128378462444478,0.5066750164853623,0.08026194100106585
Malaysia_MY-15,,3483.0,,2855.0,5563.0,5796.0,,0.1968130191557891,,0.16132677855003674,0.3143470644742047,0.3275131378199695
Malaysia_MY-16,,2748.0,,162.0,7764.0,123.0,,0.25451514309530426,,0.015004167824395665,0.7190886357321479,0.011392053348152265
Mali_MLI-ADM1-1590546715-B1,170836.0,273602.0,5200.0,14960.0,4191.0,922.0,0.3637044906336024,0.5824900843284487,0.011070637051293242,0.03184937120910517,0.00892250766960961,0.0019629091079408404
Mali_MLI-ADM1-1590546715-B2,75935.0,1688.0,66.0,39156.0,56.0,16067.0,0.5710772516695747,0.012694783707358161,0.0004963600264725347,0.29447686661452377,0.00042115396185548405,0.12083358402021539
Mali_MLI-ADM1-1590546715-B3,300444.0,78321.0,2882.0,27946.0,2323.0,6988.0,0.7172144453144396,0.1869664648702328,0.0068798579149399386,0.06671218226610393,0.0055454232950747665,0.016681626339208982
Mali_MLI-ADM1-1590546715-B4,5597.0,370.0,12.0,12000.0,10.0,1737.0,0.2837371996349995,0.018756970495792356,0.0006083341782419143,0.6083341782419143,0.0005069451485349286,0.08805637230051708
Mali_MLI-ADM1-1590546715-B5,442564.0,138335.0,4716.0,35021.0,3803.0,4059.0,0.7041613497576762,0.2201041212541647,0.0075036038300837875,0.055721736584682845,0.0060509341318508575,0.00645825444154158
Mali_MLI-ADM1-1590546715-B6,337002.0,18476.0,663.0,41014.0,540.0,11535.0,0.8235026757569093,0.045148205165799184,0.0016201158272853896,0.10022236883903918,0.0013195513525401364,0.028187083058426803
Mali_MLI-ADM1-1590546715-B7,371259.0,72128.0,3417.0,20952.0,2756.0,3998.0,0.7824050072706582,0.15200522644412132,0.007201112726812923,0.04415502307643675,0.00580809677351373,0.008425533708457146
Mali_MLI-ADM1-1590546715-B8,426071.0,106166.0,4763.0,28093.0,3845.0,5546.0,0.7416586014580041,0.18480236177160722,0.008290918458999728,0.04890127488319953,0.006692962728291824,0.009653880699897647
Mali_MLI-ADM1-1590546715-B9,111333.0,1325.0,45.0,32366.0,39.0,12043.0,0.7084460168882158,0.008431381282969882,0.00028634879828954316,0.20595478234309678,0.0002481689585176041,0.0766333017289104
Malta_MLT.1_1,,23060.798060819106,,596.1807121692018,12747.91317863831,,,0.6334532757702285,,0.016376390100577228,0.3501703341291943,
Malta_MLT.2_1,,5376.139332565963,,74.78971020722376,2780.9890047874933,,,0.6530846519006642,,0.009085332212385883,0.3378300158869498,
Malta_MLT.3_1,,9441.748358631772,,1267.3278846400246,7325.413359499832,,,0.5235384292317715,,0.07027245641846473,0.40618911434976385,
Malta_MLT.4_1,,8755.88307588397,,431.9818837375388,6329.495899798356,,,0.5642636757118838,,0.027838618154923087,0.40789770613319304,
Malta_MLT.5_1,,26193.184356270725,,1479.7998092460111,11395.083333823472,,,0.6704499616397224,,0.037877476516364736,0.29167256184391294,
Marshall Islands_MHL.10_1,,,870.0,72.0,276.0,1622.0,,,0.30633802816901406,0.02535211267605634,0.09718309859154929,0.5711267605633803
Marshall Islands_MHL.11_1,,,47.0,,,52.0,,,0.47474747474747475,,,0.5252525252525253
Marshall Islands_MHL.12_1,,,2.0,,,40.0,,,0.047619047619047616,,,0.9523809523809523
Marshall Islands_MHL.13_1,,,56.0,,,95.0,,,0.3708609271523179,,,0.6291390728476821
Marshall Islands_MHL.14_1,,,1896.0,122.0,582.0,1928.0,,,0.41872791519434627,0.026943462897526502,0.12853356890459364,0.42579505300353354
Marshall Islands_MHL.15_1,,,88.0,,,159.0,,,0.3562753036437247,,,0.6437246963562753
Marshall Islands_MHL.16_1,,,90.0,,,20.0,,,0.8181818181818182,,,0.18181818181818182
Marshall Islands_MHL.17_1,,,116.0,,,207.0,,,0.3591331269349845,,,0.6408668730650154
Marshall Islands_MHL.18_1,,,54.0,,,144.0,,,0.2727272727272727,,,0.7272727272727273
Marshall Islands_MHL.19_1,,,29.0,,,202.0,,,0.12554112554112554,,,0.8744588744588745
Marshall Islands_MHL.1_1,,,147.0,,,441.0,,,0.25,,,0.75
Marshall Islands_MHL.20_1,,,,,,10.0,,,,,,1.0
Marshall Islands_MHL.21_1,,,33.0,2.0,,98.0,,,0.24812030075187969,0.015037593984962405,,0.7368421052631579
Marshall Islands_MHL.22_2,,,50.0,,,73.0,,,0.4065040650406504,,,0.5934959349593496
Marshall Islands_MHL.23_1,,,1.0,,,37.0,,,0.02631578947368421,,,0.9736842105263158
Marshall Islands_MHL.24_1,,,51.0,1.0,,166.0,,,0.23394495412844038,0.0045871559633027525,,0.7614678899082569
Marshall Islands_MHL.2_1,,,76.0,,,89.0,,,0.46060606060606063,,,0.5393939393939394
Marshall Islands_MHL.3_1,,,72.0,2.0,,517.0,,,0.1218274111675127,0.00338409475465313,,0.8747884940778342
Marshall Islands_MHL.4_1,,,39.0,,,114.0,,,0.2549019607843137,,,0.7450980392156863
Marshall Islands_MHL.5_1,,,54.0,14.0,,292.0,,,0.15,0.03888888888888889,,0.8111111111111111
Marshall Islands_MHL.6_1,,,128.0,,,114.0,,,0.5289256198347108,,,0.47107438016528924
Marshall Islands_MHL.7_1,,,7.0,,,24.0,,,0.22580645161290322,,,0.7741935483870968
Marshall Islands_MHL.8_1,,,137.0,,,320.0,,,0.29978118161925604,,,0.700218818380744
Marshall Islands_MHL.9_1,,,177.0,,1.0,67.0,,,0.7224489795918367,,0.004081632653061225,0.27346938775510204
Martinique_1,,,11285.0,315.0,5831.0,3344.0,,,0.5432009626955475,0.01516245487364621,0.28067388688327316,0.1609626955475331
Martinique_2,,,22049.0,619.0,11507.0,6709.0,,,0.5393063301046864,0.015140397221406907,0.2814548478622444,0.16409842481166226
Martinique_3,,,14810.0,453.0,7736.0,4515.0,,,0.5382714254561314,0.01646434542414771,0.2811659518790434,0.16409827724067746
Martinique_4,,,8793.0,244.0,4570.0,2624.0,,,0.5417411126856017,0.01503296161665948,0.2815599778202206,0.16166594787751834
Mauritania_MRT-ADM1-1590546715-B1,4762.0,16697.0,1337.0,7423.0,1074.0,3703.0,0.13607269402217395,0.47711166990513204,0.03820436621328152,0.21210995542347696,0.030689221625328608,0.10581209281060693
Mauritania_MRT-ADM1-1590546715-B10,2141.0,7508.0,597.0,3334.0,482.0,1662.0,0.1361612821165098,0.47748664461968965,0.03796743831086238,0.21203256168913762,0.03065377766471636,0.1056982955990842
Mauritania_MRT-ADM1-1590546715-B11,2934.0,10284.0,825.0,4574.0,665.0,2281.0,0.13606641005425962,0.4769280712331308,0.03825998237722024,0.21212261744655198,0.030839864582850252,0.10578305430598711
Mauritania_MRT-ADM1-1590546715-B12,46894.0,164374.0,13173.0,73060.0,10610.0,36461.0,0.1360934724818035,0.4770381806995345,0.038230036102759365,0.2120311574939345,0.030791822899132838,0.10581533032283529
Mauritania_MRT-ADM1-1590546715-B13,919.0,3222.0,260.0,1435.0,207.0,716.0,0.13596685900281108,0.4766977363515313,0.03846722888001183,0.2123095132416038,0.03062583222370173,0.10593283030034029
Mauritania_MRT-ADM1-1590546715-B2,12582.0,44102.0,3536.0,19604.0,2848.0,9785.0,0.13608488270222915,0.47700011897422584,0.0382448056934575,0.21203370215343348,0.03080350865807889,0.10583298181857512
Mauritania_MRT-ADM1-1590546715-B3,13539.0,47455.0,3800.0,21096.0,3064.0,10526.0,0.13609770808202654,0.47703055890631285,0.038198632891033375,0.2120627261761158,0.030800160836349014,0.10581021310816245
Mauritania_MRT-ADM1-1590546715-B4,2112.0,7397.0,589.0,3283.0,476.0,1640.0,0.13628444215009355,0.4773181906175389,0.03800735626250242,0.21184745434600244,0.030715622378524876,0.1058269342453378
Mauritania_MRT-ADM1-1590546715-B5,12486.0,43770.0,3507.0,19457.0,2825.0,9709.0,0.13608126076247357,0.4770364234801753,0.03822176689844584,0.2120561501405933,0.03078884844257471,0.1058155502757373
Mauritania_MRT-ADM1-1590546715-B6,11819.0,41434.0,3320.0,18414.0,2673.0,9191.0,0.1360836374940991,0.4770699243532026,0.03822638772150004,0.21201828418786198,0.03077684770468964,0.10582491853864665
Mauritania_MRT-ADM1-1590546715-B7,21267.0,74547.0,5975.0,33135.0,4811.0,16538.0,0.13608876773338965,0.4770305810984623,0.038234371900456254,0.21203278877349255,0.03078586832018327,0.10582762217401598
Mauritania_MRT-ADM1-1590546715-B8,14031.0,49175.0,3938.0,21856.0,3171.0,10910.0,0.1361162580882995,0.4770520270466914,0.038202966599082275,0.2120274347357903,0.030762216121302664,0.10583909740883383
Mauritania_MRT-ADM1-1590546715-B9,9672.0,33901.0,2717.0,15070.0,2184.0,7522.0,0.13609883770016604,0.47703543185208114,0.038232065966847716,0.21205639827765738,0.030731995609714912,0.10584527059353277
Mauritius_MUS-ADM1-1590775103-B1,2116.0,11993.0,909.0,6325.0,774.0,3027.0,0.08415526566974228,0.47697263760738146,0.03615176582882596,0.2515510658606427,0.030782691695832008,0.12038657333757556
Mauritius_MUS-ADM1-1590775103-B10,1006.0,5688.0,434.0,2998.0,367.0,1435.0,0.08433936955063716,0.4768611670020121,0.036384976525821594,0.2513413816230718,0.030767940979208586,0.12030516431924883
Mauritius_MUS-ADM1-1590775103-B2,3227.0,18282.0,1392.0,9642.0,1185.0,4613.0,0.08416577554054407,0.4768263738556637,0.03630578232179651,0.25148013875485775,0.030906862105839702,0.12031506742129836
Mauritius_MUS-ADM1-1590775103-B3,2577.0,14600.0,1112.0,7697.0,948.0,3683.0,0.08416892576019858,0.4768592611947611,0.03631969167455989,0.2513962831106901,0.030963190384426954,0.12029264787536335
Mauritius_MUS-ADM1-1590775103-B4,1999.0,11333.0,859.0,5978.0,732.0,2859.0,0.08413299663299663,0.4769781144781145,0.03615319865319865,0.2515993265993266,0.03080808080808081,0.12032828282828283
Mauritius_MUS-ADM1-1590775103-B5,3340.0,18912.0,1437.0,9969.0,1226.0,4772.0,0.08422432923138995,0.47690135162396613,0.03623663506152915,0.25138692757716363,0.03091587653822877,0.12033487996772241
Mauritius_MUS-ADM1-1590775103-B6,8245.0,46705.0,3546.0,24618.0,3025.0,11778.0,0.0842039686673407,0.4769856102617523,0.03621434480223046,0.25141701645271,0.030893511851874545,0.12028554796409203
Mauritius_MUS-ADM1-1590775103-B7,2451.0,13896.0,1053.0,7324.0,899.0,3507.0,0.08414006179196705,0.4770339855818744,0.03614830072090628,0.25142464812907656,0.030861654651561963,0.1203913491246138
Mauritius_MUS-ADM1-1590775103-B8,2538.0,14379.0,1094.0,7578.0,935.0,3627.0,0.0841763125601141,0.4768996053198899,0.03628403701369772,0.25133494743126267,0.031010580080262678,0.12029451759477297
Mauritius_MUS-ADM1-1590775103-B9,1560.0,8831.0,670.0,4653.0,570.0,2228.0,0.08426966292134831,0.4770419187554019,0.03619273984442524,0.2513504753673293,0.03079083837510804,0.1203543647363872
Mexico_AREA # 01,16021.0,144867.0,143684.66999999998,1284.0,52165.79,478.0,0.044688924527460865,0.4040915317096107,0.4007935443095387,0.0035815853625404,0.14551108246834607,0.0013333316225033576
Mexico_AREA # 02,14680.000000000011,297982.0,376330.76999999996,15740.000000000002,138790.63999999998,141373.99999999997,0.014905105700298278,0.30255130836418787,0.3821014921747027,0.015981359926614085,0.14091888006894035,0.1435418537652566
Mexico_AREA # 03,394.99999999999994,77992.99999999997,89376.56999999998,2329.9999999999995,33232.729999999996,13062.999999999998,0.0018254052977420894,0.3604274313589842,0.4130340870177638,0.010767580617060932,0.153577725064386,0.060367770644063075
Mexico_AREA # 04,157.0,100582.0,94035.88,6124.0,34327.61,23195.000000000004,0.0006075346133171819,0.3892168565392917,0.36388568148879574,0.023697719566588678,0.13283574055702566,0.08975646723498114
Mexico_AREA # 05,77486.0,304724.0,335161.11,3540.0,114199.88,2692.0,0.09248713710128917,0.3637179666785386,0.400047641271846,0.0042253370329938785,0.13630875201340592,0.003213165901926418
Mexico_AREA # 06,1864.0000000000002,85027.0,90023.65000000001,1154.0000000000002,34867.29,1889.0,0.008676832401303127,0.39579668915536526,0.4190558600877533,0.005371815767759554,0.1623055963613908,0.008793206226427899
Mexico_AREA # 07,64469.0,602762.0,360601.06,31547.999999999996,118945.06999999999,161863.0,0.048104440381814155,0.44975924387570865,0.2690674927855091,0.02353997867448654,0.08875251715593092,0.1207763271265505
Mexico_AREA # 08,169138.0,344101.00000000006,382730.30000000005,3485.0,136467.7,15142.0,0.16092074317072985,0.32738348949255236,0.36413605641521357,0.0033156877221558346,0.12983766925705761,0.01440635394229086
Mexico_AREA # 09,4682.0,489421.00000000006,723088.3800000001,10515.000000000002,646387.7100000001,5804.000000000001,0.002490560538842826,0.26034443175587246,0.38464232920200475,0.005593388309682255,0.34384188879089717,0.003087401402700505
Mexico_AREA # 10,105546.0,148482.0,149559.91000000003,1890.0000000000005,54422.810000000005,11630.000000000002,0.2238369538256171,0.314893587420985,0.3171795678550912,0.00400822241231706,0.1154173157583455,0.02466435272764413
Mexico_AREA # 11,41923.0,696457.0000000001,570278.4900000002,8274.000000000004,202003.93000000005,1941.0000000000002,0.0275650091510991,0.45793105403589984,0.3749667675387015,0.005440280650626006,0.13282065164725768,0.00127623697641589
Mexico_AREA # 12,156833.0,339508.99999999994,263552.07999999996,12313.999999999998,99368.65,72038.0,0.16620448474771057,0.35979620623344866,0.2793005149463913,0.013049817482183645,0.10530637858949066,0.07634259800077518
Mexico_AREA # 13,13138.0,466173.0,265538.33,2792.0,85640.7,18561.0,0.015423029287449824,0.5472522326090994,0.3117221373519955,0.003277599160493219,0.10053577593984657,0.021789225651115556
Mexico_AREA # 14,93597.00000000001,841547.0000000001,847605.3800000001,8310.0,326240.41000000003,6251.0,0.04407570586056008,0.396292381591683,0.3991453296014643,0.003913257002908792,0.15362967136754943,0.002943654575834279
Mexico_AREA # 15,101059.0,1699771.0,1679567.91,18466.0,612093.89,20817.999999999996,0.024458974758504563,0.4113899403738218,0.40650025347454716,0.00446926476504364,0.1481430550999403,0.005038511528142451
Mexico_AREA # 16,85544.0,549453.0,437306.93,8294.0,170024.89,47153.0,0.0659158528627849,0.4233805188325978,0.33696646467030034,0.006390934298652598,0.1310125272637612,0.0363337020719033
Mexico_AREA # 17,17407.0,240208.0,215260.91,7111.0,82778.34,3657.0,0.030731490509068104,0.42407938600575806,0.38003611263505277,0.012554238467856797,0.14614245821028393,0.006456314171980356
Mexico_AREA # 18,23193.999999999996,158490.99999999997,122706.71999999999,1418.9999999999998,44408.28999999999,4493.0,0.06538825680021379,0.44681599588353377,0.34593336718426876,0.004000428403876147,0.12519533804338906,0.012666613684718487
Mexico_AREA # 19,17296.0,582924.0,646708.6799999999,7612.999999999999,215414.28999999998,7711.999999999999,0.011704929897072886,0.39448916254170413,0.43765493543180745,0.005152036962674368,0.14577990074454952,0.00521903442219161
Mexico_AREA # 20,110327.0,509374.0,324042.99,48819.0,123180.01000000001,79637.0,0.0922945004935669,0.4261188910639295,0.27107948100185714,0.040839732971941975,0.10304673827569477,0.06662065619300975
Mexico_AREA # 21,41265.0,756052.9999999999,591409.9499999998,8928.999999999998,220968.74999999997,54373.0,0.02466529113262312,0.4519148759649365,0.3535029345808816,0.005337123095194276,0.13207945110776237,0.03250032411860213
Mexico_AREA # 22,5281.999999999998,262826.9999999999,246913.2899999999,2039.9999999999993,86651.75999999997,3091.999999999999,0.008704593502322529,0.43313180545909186,0.4069064406988031,0.003361864964925778,0.1427997627907632,0.0050955325840933855
Mexico_AREA # 23,420.0000000000001,178688.00000000003,203454.70000000007,2993.000000000001,67879.82000000002,23539.0,0.0008805501811711033,0.37462797803119546,0.4265525546312202,0.006274968314869315,0.14231330428300448,0.04935064455853951
Mexico_AREA # 24,45441.0,309752.0,247035.53999999998,3997.9999999999995,84257.60999999999,35449.0,0.0625966729856599,0.4266949374057377,0.34030067369150996,0.005507394172590134,0.11606800157838223,0.04883232016611998
Mexico_AREA # 25,11400.999999999998,346628.99999999994,315140.2699999999,8884.999999999996,109383.46999999997,5545.999999999999,0.014305167248246186,0.43492551689258196,0.395415688887594,0.011148268660702336,0.13724663034326104,0.006958727967614538
Mexico_AREA # 26,38423.99999999999,305660.9999999999,328814.4899999999,9655.999999999996,119632.80999999997,14739.999999999998,0.047034727527495386,0.3741589072137665,0.4025010395649165,0.011819886763624176,0.14644223979019946,0.01804319913999797
Mexico_AREA # 27,41.0,329837.0,197645.48,23414.0,60123.950000000004,27862.0,6.417044371028935e-05,0.5162386985870905,0.3093414182666615,0.036646018756895486,0.09410196461256713,0.043607729333075176
Mexico_AREA # 28,9159.000000000002,361470.0,400924.02,6039.0,133341.99,41028.0,0.009621182257052465,0.37971053067548355,0.42115548287478405,0.006343740544856406,0.14007070513244535,0.04309835851537815
Mexico_AREA # 29,14272.0,174685.0,120901.62,5585.000000000001,49371.94,316.0,0.03908728130759226,0.4784166014025191,0.331117967452608,0.015295856649586798,0.13521685170134295,0.0008654414863508375
Mexico_AREA # 30,13766.0,1109418.0,714884.39,43102.0,236576.98,179139.0,0.005993330876006722,0.48300952737161307,0.3112406426966607,0.018765403706061435,0.10299899163056987,0.0779921037190882
Mexico_AREA # 31,232.0,277143.99999999994,272408.67,3684.9999999999995,91897.07999999999,14566.0,0.0003515509724286301,0.41995794268431136,0.4127824691228008,0.005583902299135784,0.13925218895410177,0.022071945967221663
Mexico_AREA # 32,111324.00000000001,156823.0,125936.23,1076.9999999999998,46120.68,553.0,0.251958931807656,0.35493654165204297,0.28503070305309974,0.002437567546592338,0.10438465440554348,0.0012516015350655183
Micronesia_FSM.1_1,,,5833.0,167.0,380.0,8651.0,,,0.3880646663561972,0.011110371898077306,0.025281085756104053,0.5755438759896214
Micronesia_FSM.2_1,,,1692.0,8.0,,872.0,,,0.6578538102643857,0.003110419906687403,,0.3390357698289269
Micronesia_FSM.3_1,,,4374.0,263.0,9.0,4977.0,,,0.4545360074820742,0.027330354359347397,0.0009352592746544737,0.517198378883924
Micronesia_FSM.4_1,,,805.0,87.0,118.0,2176.0,,,0.25266792215944756,0.027306967984934087,0.037037037037037035,0.6829880728185813
Moldova_MDA.10_1,,25065.06908177785,20345.993289791528,331.4468180492,13767.727804780614,,,0.42118919950086653,0.3418906446584373,0.0055695765096750345,0.23135057933102104,
Moldova_MDA.11_1,,8882.962518502989,7341.353541795667,1.4850215716,424.52924746646295,,,0.533500677932607,0.4409133870972346,8.918871531236204e-05,0.025496746254845888,
Moldova_MDA.12_1,,13554.673669325577,11136.471936637316,10.1786172726,311.56189507773485,,,0.5419076233430536,0.44522938632354503,0.0004069349384335025,0.012456055394967969,
Moldova_MDA.13_1,,9253.594170128541,7699.213258043416,65.5246443565,458.2349078480455,,,0.5294858069390233,0.4405449460805689,0.003749285796808613,0.026219961183599323,
Moldova_MDA.14_1,,16056.861505425983,13171.518947019382,51.213036587999994,670.674980247444,,,0.5361174482257172,0.43977966209314806,0.001709935810442829,0.02239295387069192,
Moldova_MDA.15_1,,5325.671329430043,4279.047835087719,8.4686344379,39.83711522781111,,,0.5517100988318053,0.4432856926330303,0.0008773036963218427,0.004126904838842513,
Moldova_MDA.16_1,,14132.822257894795,11646.885885742526,126.30733094700001,973.3013707337923,,,0.5257880004623882,0.43330289801510347,0.00469905286930685,0.03621004865320168,
Moldova_MDA.17_1,,15077.751123127526,12246.512910771347,25.03345876045,512.4896318335866,,,0.5411623832942463,0.4395451324084524,0.0008984871877957692,0.018393997109505737,
Moldova_MDA.18_1,,15606.903284230802,12748.913691228072,31.67778983705,612.531552158305,,,0.5381685903794331,0.4396173145386041,0.0010923365892942004,0.021121758492668712,
Moldova_MDA.19_1,,19253.8565669008,15894.766446097528,113.15619699930001,1613.5343473927392,,,0.522134043333227,0.431040848543835,0.0030686165372720417,0.04375649158566578,
Moldova_MDA.1_1,,13321.298968896917,10914.955481296267,15.667948098950001,526.0458988058786,,,0.5376267662129951,0.4405105112098566,0.000632333850422475,0.021230388726725783,
Moldova_MDA.20_1,,10221.596328366028,8391.316330321868,,349.1348986980246,,,0.5390555158894013,0.4425321846138584,,0.018412299496740416,
Moldova_MDA.21_1,,18537.524365419085,15116.177396700581,0.6140496746999998,488.20917719531195,,,0.5429453261408489,0.4427375363004131,1.7984893469303143e-05,0.014299152665268612,
Moldova_MDA.22_1,,15436.583612749997,12631.873538688827,7.573486562249999,559.6814162455812,,,0.539067566523486,0.44112308137333467,0.000264476977136207,0.01954487512604321,
Moldova_MDA.23_1,,7200.556607498389,5874.191941899443,12.93402905235,435.3896046391454,,,0.5324645546522131,0.43438294659442483,0.0009564416189779769,0.03219605713438418,
Moldova_MDA.24_1,,9805.240386054882,8046.127384615387,,350.21959325236173,,,0.5387024873165651,0.44205635606065974,,0.019241156622775223,
Moldova_MDA.25_1,,9492.389684600234,7842.25406715867,1.94564732705,556.8025596567097,,,0.5304969402384481,0.43827654841747127,0.0001087355226743,0.031117775821406374,
Moldova_MDA.26_1,,16783.304857072886,13826.872361139409,25.2619570273,1036.7569772976947,,,0.5299065709318791,0.43656184416601396,0.0007976067370142327,0.032733978165092895,
Moldova_MDA.27_1,,6923.306500440822,5742.595742838317,23.11092839335,527.1518380345656,,,0.523851396782332,0.4345130178550643,0.0017486864288071015,0.039886898933796704,
Moldova_MDA.28_1,,12083.585541492255,9952.599309941521,0.11594177909999989,454.404174341259,,,0.5372701993523303,0.44252055790600975,5.155097595529419e-06,0.020204087644064433,
Moldova_MDA.29_1,,14463.978060241787,11794.372905395981,6.5356581583999995,499.8362394366997,,,0.5404120242213002,0.4406685982016314,0.00024418927077246664,0.018675188306296005,
Moldova_MDA.2_1,,5271.778287735815,4410.345539712918,203.8932431333,3004.121112048519,,,0.40897763957562,0.34214881774160144,0.015817770162312606,0.23305577252046603,
Moldova_MDA.30_1,,7515.753085194718,6147.178467509555,2.9467164604500002,232.32369180267736,,,0.5407716124936477,0.4423002691120538,0.00021202141605984338,0.01671609697823863,
Moldova_MDA.31_1,,14852.999629018075,12397.176271116816,12.68688044645,1013.4943452861967,,,0.525279814613403,0.43842904571946206,0.0004486745018099908,0.03584246516532501,
Moldova_MDA.32_1,,11185.95243968357,9096.093310649867,6.37976220245,366.93619325293156,,,0.5415519998639686,0.4403744383764831,0.00030886712580114364,0.01776469463374708,
Moldova_MDA.33_1,,12829.855543323878,10436.30654185464,21.36094081485,633.1140897850735,,,0.5363509124454338,0.4362888200402773,0.0008929921352621487,0.02646727537902663,
Moldova_MDA.34_1,,5316.668321332407,4392.781906968811,11.395294981000001,430.19809286023843,,,0.5237558346097243,0.43274190054540734,0.0011225737384163046,0.04237969110645196,
Moldova_MDA.35_1,,11313.384940671944,9155.218702511182,,232.82813287467036,,,0.5465025348515469,0.4422505071895382,,0.01124695795891506,
Moldova_MDA.37_1,,14871.03803690031,12202.900691228071,71.453781994,1184.6842719795075,,,0.5249204988493147,0.43074012065288525,0.0025221880810129818,0.0418171924167871,
Moldova_MDA.3_1,,3543.0848611170213,2959.4507362626755,4.805518263350001,331.617871700784,,,0.518073710878198,0.43273409618911757,0.0007026680920653402,0.04848952484061911,
Moldova_MDA.4_1,,10.3592709882,,36.257448458700004,56.9759904351,,,0.09999999999999999,,0.35000000000000003,0.5499999999999999,
Moldova_MDA.5_1,,14718.427450731453,12006.354281934568,115.34155155250001,685.0556970963296,,,0.5347259489474305,0.43619532102170677,0.004190401509497841,0.024888328521364807,
